 Absolute load value (%), Absolute throttle position (%), Ambient air temperature (F), Barometric pressure (inHg), Calculated load value (%), Commanded fuel rail pressure A (inHg), Engine coolant temperature (F), Engine RPM (RPM), Fuel level input (%), Fuel rail pressure (psi), Fuel/Air commanded equivalence ratio, Ignition timing advance for #1 cylinder (deg), Intake air temperature (F), Intake manifold absolute pressure (inHg), Long term fuel % trim - Bank 1 (%), Mass air flow rate (lb/min), Vehicle speed (MPH), Fuel rate (gal/hr), Instant fuel economy (MPG), Total fuel economy (MPG)
24.31373,13.33333,62.6,29.8254,34.5098,1068.99,183.2,873.25,93.33334,578.7006,0.996191,14.5,71.6,17.12746,4.6875,0.54243,6.213712,0.3617967,17.1746,31.43618
29.01961,15.29412,62.6,29.8254,38.03922,1588.719,183.2,1149.5,93.33334,786.1046,0.9937205,27,71.6,22.44288,4.6875,0.760725,6.835083,0.5071492,13.47746,31.43043
29.01961,17.2549,62.6,29.8254,36.86274,1506.035,183.2,1220,73.33334,697.6315,0.9918905,24,71.6,17.71806,8.59375,0.907578,8.077826,0.6065553,13.31754,31.42333
17.64706,9.411765,62.6,29.8254,21.56863,885.903,183.2,871.25,73.33334,464.1208,0.99552,15.5,71.6,8.563729,8.59375,0.130977,9.320568,0.08769644,106.2822,31.42835
12.15686,11.37255,62.6,29.8254,18.82353,885.903,183.2,708.5,73.33334,449.617,0.9956115,23,71.6,10.33554,8.59375,0.254016,8.077826,0.1694579,47.66863,31.43009
16.47059,11.76471,62.6,29.8254,26.66667,885.903,183.2,656,73.33334,429.3117,0.995764,8.5,71.6,10.92614,8.59375,0.308259,6.835083,0.2056253,33.24048,31.43033
16.47059,11.76471,62.6,29.8254,27.05882,885.903,183.2,656.25,73.33334,429.3117,0.9957335,8,71.6,10.63084,8.59375,0.306936,6.835083,0.2047114,33.38887,31.43057
16.07843,12.15686,62.6,29.8254,27.45098,885.903,183.2,649.25,73.33334,449.617,0.9957335,6,71.6,13.28854,8.59375,0.285768,6.213712,0.1905992,32.60093,31.43077
24.31373,12.94118,62.6,29.8254,40.39216,1166.439,183.2,638.25,73.33334,568.5479,0.995886,-1.5,71.6,14.46975,8.59375,0.628425,4.97097,0.4191418,11.85987,31.42481
25.09804,12.94118,62.6,29.8254,42.7451,1243.217,183.2,617.75,73.33334,607.7081,0.9952455,-3,71.6,15.06035,8.59375,0.435267,1.864114,0.2902664,6.422078,31.41916
23.52941,12.54902,62.6,29.8254,39.21569,1119.191,183.2,610.25,73.33334,543.8915,0.9952455,1,71.6,13.87915,8.59375,0.271215,0.6213712,0.1809815,3.433341,31.4156
22.7451,12.15686,62.6,29.8254,36.07843,942.0102,183.2,597,73.33334,498.9298,0.9952455,5.5,71.6,11.81204,8.59375,0.324135,0,0.2162949,0,31.41036
18.03922,11.76471,62.6,29.8254,30.19608,885.903,183.2,587.5,92.94118,424.9606,0.9952455,7,71.6,11.81204,8.59375,0.285768,0,0.1906927,0,31.40627
18.03922,11.76471,62.6,29.8254,30.58824,885.903,183.2,586.75,92.94118,429.3117,0.9952455,3,71.6,12.10734,8.59375,0.263277,0,0.1756845,0,31.40237
19.21569,14.5098,62.6,29.8254,38.03922,1104.426,183.2,562,92.94118,513.4336,0.9952455,-7.5,73.4,11.81204,8.59375,0.30429,0,0.2030524,0,31.39797
18.03922,10.19608,62.6,29.8254,28.62745,885.903,183.2,594.75,92.94118,439.4644,0.9952455,11.5,73.4,10.92614,8.59375,0.280476,0,0.1871613,0,31.39324
16.86275,11.76471,62.6,29.8254,28.62745,885.903,183.2,605,92.94118,449.617,0.9952455,7.5,73.4,11.22144,8.59375,0.296352,0,0.1977554,0,31.389
17.2549,11.76471,62.6,29.8254,28.62745,885.903,183.2,603.75,92.94118,429.3117,0.9952455,7.5,73.4,11.22144,8.59375,0.296352,0,0.1977554,0,31.38466
17.2549,11.76471,62.6,29.8254,29.01961,885.903,183.2,610.25,92.94118,424.9606,0.9952455,4.5,73.4,11.22144,8.59375,0.308259,0,0.2057009,0,31.37998
17.2549,11.76471,62.6,29.8254,28.62745,885.903,183.2,607.75,92.94118,429.3117,0.9952455,9,73.4,11.51674,8.59375,0.267246,0,0.178333,0,31.3752
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263277,0,0.1756845,0,30.50991
22.35294,11.76471,87.8,29.8254,41.56863,1060.131,197.6,551,67.45098,533.7389,0.9952455,0.5,100.4,14.46975,3.90625,0.297675,0,0.1986382,0,30.50957
22.35294,11.76471,87.8,29.8254,41.56863,1063.084,197.6,553.5,67.45098,533.7389,0.9952455,0,100.4,14.17445,3.90625,0.27783,0,0.1853957,0,30.50734
22.35294,11.76471,87.8,29.8254,41.56863,1051.272,197.6,555.5,67.45098,527.9374,0.9952455,1,100.4,14.46975,3.90625,0.272538,0,0.1818643,0,30.5059
22.35294,11.76471,87.8,29.8254,41.17647,1060.131,197.6,555.5,67.45098,513.4336,0.9952455,0,100.4,14.17445,3.90625,0.287091,0,0.1915755,0,30.50262
22.35294,11.76471,87.8,29.8254,41.56863,1054.225,197.6,556,67.45098,509.0825,0.9952455,0,102.2,14.17445,3.90625,0.280476,0,0.1871613,0,30.50122
22.35294,11.76471,87.8,29.8254,41.17647,1066.037,197.6,554.5,67.45098,533.7389,0.9952455,1,102.2,14.17445,3.90625,0.280476,0,0.1871613,0,30.49915
22.35294,11.76471,87.8,29.8254,41.96078,1066.037,197.6,556.5,67.45098,513.4336,0.9952455,1,102.2,14.46975,3.90625,0.281799,0,0.1880442,0,30.49727
22.35294,11.76471,87.8,29.8254,41.96078,1063.084,197.6,548.25,67.45098,513.4336,0.9952455,-0.5,102.2,14.17445,3.90625,0.269892,0,0.1800987,0,30.4946
22.35294,11.76471,87.8,29.8254,41.96078,1057.178,197.6,553.5,67.45098,509.0825,0.9952455,1,102.2,14.46975,3.90625,0.287091,0,0.1915755,0,30.49278
22.35294,11.76471,87.8,29.8254,41.17647,1060.131,197.6,546.75,67.45098,513.4336,0.9952455,2,102.2,14.17445,3.90625,0.289737,0,0.1933412,0,30.49025
22.35294,11.76471,87.8,29.8254,41.56863,1068.99,197.6,546.25,67.45098,513.4336,0.9952455,0.5,102.2,14.46975,3.90625,0.292383,0,0.1951069,0,30.48851
22.35294,11.76471,87.8,29.8254,41.96078,1060.131,197.6,553.5,67.45098,513.4336,0.9952455,0,102.2,14.46975,3.90625,0.268569,0,0.1792158,0,30.48644
22.35294,11.76471,87.8,29.8254,42.35294,1054.225,197.6,553.25,67.45098,509.0825,0.9952455,1,102.2,14.17445,3.90625,0.272538,0,0.1818643,0,30.48508
22.35294,11.76471,87.8,29.8254,41.96078,1060.131,197.6,556,67.45098,533.7389,0.9952455,1.5,102.2,14.17445,3.90625,0.305613,0,0.2039352,0,30.48321
22.35294,11.76471,87.8,29.8254,41.17647,1060.131,197.6,553.25,67.45098,513.4336,0.9952455,-1,102.2,14.17445,3.90625,0.263277,0,0.1756845,0,30.48139
22.35294,11.76471,87.8,29.8254,41.56863,1060.131,197.6,560.5,67.45098,513.4336,0.9952455,0,102.2,14.17445,3.90625,0.29106,0,0.194224,0,30.47976
22.35294,11.76471,87.8,29.8254,41.56863,1060.131,197.6,552,67.45098,533.7389,0.9952455,0.5,102.2,14.46975,3.90625,0.292383,0,0.1951069,0,30.47813
22.35294,11.76471,87.8,29.8254,41.56863,1057.178,197.6,550.5,67.45098,533.7389,0.9952455,0,102.2,14.46975,3.90625,0.296352,0,0.1977554,0,30.47631
22.35294,11.76471,87.8,29.8254,41.56863,1054.225,197.6,566.25,67.45098,527.9374,0.9952455,3,102.2,14.46975,7.8125,0.272538,0,0.1818643,0,30.47485
22.7451,12.15686,87.8,29.8254,40,1089.661,197.6,629.75,67.45098,552.5938,0.9955505,5,102.2,14.17445,7.8125,0.29106,0,0.194224,0,30.47323
23.92157,12.54902,87.8,29.8254,40.78431,1122.144,201.2,677,67.45098,538.09,0.9959165,4,102.2,14.46975,7.8125,0.35721,0,0.2382928,0,30.46952
22.7451,12.54902,87.8,29.8254,38.03922,1057.178,201.2,699.75,67.45098,527.9374,0.995886,9.5,102.2,13.87915,7.8125,0.287091,0,0.1914465,0,30.4665
22.35294,12.54902,87.8,29.8254,37.2549,1042.412,201.2,726.5,67.45098,503.2809,0.9959165,11.5,102.2,13.28854,7.8125,0.329427,0,0.2196849,0,30.46439
21.96078,12.54902,87.8,29.8254,36.86274,1036.506,201.2,722.75,67.45098,503.2809,1.016168,13,102.2,13.28854,7.8125,0.322812,0,0.215267,0,30.46214
21.96078,12.54902,87.8,29.8254,36.07843,1030.6,201.2,735.5,67.45098,523.5862,1.01623,13.5,102.2,13.58385,7.8125,0.349272,0,0.2282699,0,30.46002
21.96078,12.54902,87.8,29.8254,36.07843,1027.647,201.2,740.25,67.45098,513.4336,1.01626,13.5,102.2,13.58385,7.8125,0.345303,0,0.2256624,0,30.45758
21.96078,12.54902,87.8,29.8254,36.47059,1033.553,201.2,753.5,67.45098,523.5862,1.016168,14,102.2,13.28854,7.8125,0.332073,0,0.2170098,0,30.45557
21.56863,12.54902,87.8,29.8254,36.07843,1030.6,201.2,749.75,67.45098,519.2351,1.016199,13.5,102.2,13.58385,7.8125,0.354564,0,0.2317286,0,30.45346
21.56863,12.54902,87.8,29.8254,36.07843,1036.506,201.2,753.5,67.45098,527.9374,1.016168,13.5,102.2,13.28854,7.8125,0.34398,0,0.2248046,0,30.45121
21.96078,12.54902,87.8,29.8254,36.07843,1039.459,201.2,752,67.45098,519.2351,1.016199,13.5,102.2,13.58385,7.8125,0.362502,0,0.2369165,0,30.44777
21.56863,12.54902,87.8,29.8254,36.07843,1027.647,201.2,758.25,67.45098,498.9298,1.01623,14,102.2,13.28854,7.8125,0.34398,0,0.2248046,0,30.44393
21.96078,12.54902,87.8,29.8254,36.07843,1039.459,201.2,765.5,67.45098,523.5862,1.016199,14,102.2,13.28854,7.8125,0.340011,0,0.222204,0,30.44094
21.96078,12.54902,87.8,29.8254,35.68628,1036.506,201.2,771,67.45098,498.9298,1.016138,14,102.2,13.28854,7.8125,0.367794,0,0.2403679,0,30.43844
21.96078,12.54902,87.8,29.8254,35.68628,1051.272,201.2,787,67.45098,513.4336,1.016077,14.5,102.2,13.58385,7.8125,0.349272,0,0.2282768,0,30.43632
22.35294,12.54902,87.8,29.8254,36.07843,1057.178,201.2,777,67.45098,527.9374,1.015985,14,102.2,13.58385,7.8125,0.359856,0,0.2352084,0,30.42968
22.35294,12.54902,87.8,29.8254,36.47059,1066.037,201.2,781,67.45098,538.09,1.016077,10.5,102.2,13.58385,7.8125,0.362502,0,0.2369592,0,30.42775
20.78431,13.33333,87.8,29.8254,40.39216,1128.05,201.2,666.25,67.45098,552.5938,1.016016,1.5,102.2,14.46975,7.8125,0.259308,0,0.1694884,0,30.42647
22.7451,12.15686,87.8,29.8254,39.60784,1089.661,201.2,652.75,67.45098,548.2427,1.016077,3,102.2,14.46975,7.8125,0.322812,0,0.2110084,0,30.42171
23.13725,12.15686,87.8,29.8254,40.39216,1110.332,201.2,651.75,67.45098,558.3953,1.016108,3,102.2,14.76505,7.8125,0.313551,0,0.2049426,0,30.41908
23.52941,12.15686,87.8,29.8254,40.78431,1122.144,201.2,650.5,67.45098,543.8915,1.016016,2.5,102.2,14.46975,7.8125,0.326781,0,0.2135836,0,30.41687
23.52941,12.15686,87.8,29.8254,40.78431,1116.238,203,651,67.84314,562.7464,1.016047,2,102.2,14.17445,7.8125,0.333396,0,0.2179267,0,30.41464
23.52941,12.15686,87.8,29.8254,40.39216,1107.379,203,657.5,67.84314,533.7389,1.016047,2.5,102.2,14.76505,7.8125,0.332073,0,0.2170554,0,30.41187
23.52941,12.15686,87.8,29.8254,40.39216,1116.238,203,658,67.84314,538.09,1.016077,2,102.2,14.17445,7.8125,0.340011,0,0.222244,0,30.40881
23.13725,12.15686,87.8,29.8254,40.39216,1104.426,203,644.5,67.84314,552.5938,1.016047,3.5,102.2,14.17445,7.8125,0.333396,0,0.2179137,0,30.40698
23.52941,12.15686,87.8,29.8254,40.39216,1104.426,203,648,67.84314,548.2427,1.016047,2,102.2,14.46975,7.8125,0.328104,0,0.2144611,0,30.40421
23.52941,12.15686,87.8,29.8254,40.39216,1107.379,203,658,67.84314,548.2427,1.016047,2,102.2,14.76505,7.8125,0.321489,0,0.2101373,0,30.40185
23.52941,12.15686,87.8,29.8254,40.39216,1116.238,203,655.75,67.84314,538.09,1.016047,2.5,102.2,14.17445,7.8125,0.338688,0,0.2213793,0,30.40019
23.52941,12.15686,87.8,29.8254,40.39216,1107.379,203,657.75,67.84314,538.09,1.016047,1,102.2,14.46975,7.8125,0.31752,0,0.207543,0,30.39846
23.52941,12.15686,87.8,29.8254,40.78431,1113.285,203,652.25,67.84314,558.3953,1.015985,2,102.2,14.46975,7.8125,0.334719,0,0.218785,0,30.39638
23.52941,12.15686,87.8,29.8254,40.78431,1116.238,203,655.25,67.84314,538.09,1.016016,1.5,102.2,14.46975,7.8125,0.338688,0,0.2213925,0,30.39376
23.52941,12.15686,87.8,29.8254,40.39216,1113.285,203,645.25,67.45098,558.3953,1.016016,4,102.2,14.46975,7.8125,0.312228,0,0.2040901,0,30.39225
23.92157,12.15686,87.8,29.8254,41.17647,1122.144,203,654.5,67.45098,562.7464,1.016077,2,102.2,14.76505,7.8125,0.342657,0,0.2239803,0,30.39015
23.52941,12.15686,87.8,29.8254,40.39216,1110.332,203,653,67.45098,543.8915,1.016077,2.5,102.2,14.17445,7.8125,0.329427,0,0.2153194,0,30.38681
23.52941,12.15686,87.8,29.8254,40.39216,1113.285,203,658,67.45098,538.09,1.016077,2,102.2,14.46975,7.8125,0.342657,0,0.2239668,0,30.38407
23.13725,12.15686,87.8,29.8254,40.39216,1113.285,203,655.5,67.45098,558.3953,1.016016,1.5,102.2,14.46975,7.8125,0.321489,0,0.210131,0,30.3825
23.52941,12.15686,87.8,29.8254,40.78431,1119.191,203,658.5,67.45098,562.7464,1.016077,2.5,102.2,14.46975,7.8125,0.313551,0,0.2049549,0,30.38081
23.52941,12.15686,87.8,29.8254,40.39216,1113.285,203,659.5,67.45098,562.7464,1.016016,2.5,102.2,14.46975,7.8125,0.334719,0,0.2187784,0,30.3776
23.13725,12.54902,87.8,29.8254,40,1107.379,203,656,67.45098,533.7389,0.9952455,2.5,102.2,14.17445,7.8125,0.340011,0,0.2222507,0,30.37511
23.13725,12.54902,87.8,29.8254,40,1101.473,203,666.75,67.45098,552.5938,0.9952455,2.5,102.2,14.46975,3.90625,0.334719,0,0.2233576,0,30.37129
23.13725,12.15686,87.8,29.8254,40,1098.52,203,653,67.45098,527.9374,0.9952455,2,102.2,14.17445,3.90625,0.353241,0,0.2357174,0,30.36934
23.13725,12.15686,87.8,29.8254,40,1086.708,204.8,637,67.45098,523.5862,0.9952455,1.5,102.2,14.17445,3.90625,0.334719,0,0.2233576,0,30.36763
23.13725,12.15686,87.8,29.8254,40.39216,1095.567,204.8,616.5,67.45098,533.7389,0.9952455,1,102.2,14.17445,3.90625,0.318843,0,0.2127636,0,30.36541
23.13725,12.54902,87.8,29.8254,41.17647,1119.191,204.8,602.75,67.45098,558.3953,0.9952455,0.5,102.2,14.46975,3.90625,0.322812,0,0.2154121,0,30.363
23.13725,12.15686,87.8,29.8254,41.96078,1101.473,204.8,581.75,67.45098,533.7389,0.9952455,-0.5,102.2,14.76505,3.90625,0.297675,0,0.1986382,0,30.36114
23.52941,12.15686,87.8,29.8254,43.13726,1107.379,204.8,561.75,67.45098,558.3953,0.9952455,-0.5,102.2,14.76505,3.90625,0.332073,0,0.221592,0,30.35938
23.13725,11.76471,87.8,29.8254,42.7451,1092.614,204.8,554,67.45098,552.5938,0.9952455,-0.5,102.2,14.76505,3.90625,0.280476,0,0.1871613,0,30.35765
22.7451,12.15686,87.8,29.8254,42.7451,1092.614,204.8,559.5,67.45098,548.2427,0.9952455,0.5,102.2,14.46975,3.90625,0.269892,0,0.1800987,0,30.35627
22.7451,11.76471,87.8,29.8254,42.35294,1083.755,204.8,564.5,67.45098,548.2427,0.9952455,-0.5,102.2,14.76505,3.90625,0.27783,0,0.1853957,0,30.35461
22.7451,11.76471,87.8,29.8254,42.7451,1080.802,204.8,567.25,67.45098,543.8915,0.9952455,-1,102.2,14.46975,3.90625,0.284445,0,0.1898099,0,30.35316
22.7451,11.76471,87.8,29.8254,42.7451,1077.849,204.8,549.25,67.45098,543.8915,0.9952455,0.5,102.2,14.17445,3.90625,0.27783,0,0.1853957,0,30.35061
22.7451,11.76471,87.8,29.8254,42.35294,1077.849,204.8,559.75,67.45098,538.09,0.9952455,1,102.2,14.76505,3.90625,0.29106,0,0.194224,0,30.34865
22.7451,11.76471,87.8,29.8254,42.35294,1077.849,204.8,558.75,67.45098,519.2351,0.9952455,0.5,102.2,14.46975,3.90625,0.295029,0,0.1968725,0,30.34588
22.7451,11.76471,87.8,29.8254,42.35294,1071.943,204.8,549.25,67.45098,519.2351,0.9952455,2,104,14.76505,3.90625,0.2646,0,0.1765673,0,30.34423
23.13725,11.76471,87.8,29.8254,42.7451,1077.849,204.8,558.75,67.45098,543.8915,0.9952455,0.5,104,14.17445,3.90625,0.301644,0,0.2012867,0,30.34083
22.35294,11.76471,87.8,29.8254,41.56863,1068.99,204.8,557.75,67.45098,513.4336,0.9952455,0,104,14.46975,3.90625,0.292383,0,0.1951069,0,30.33787
22.35294,11.76471,87.8,29.8254,41.96078,1063.084,204.8,554.75,67.45098,533.7389,0.9952455,0.5,104,14.46975,3.90625,0.269892,0,0.1800987,0,30.33634
22.7451,11.76471,87.8,29.8254,41.56863,1066.037,204.8,549.75,67.45098,513.4336,0.9952455,1.5,104,14.46975,3.90625,0.272538,0,0.1818643,0,30.33492
22.35294,11.76471,87.8,29.8254,41.96078,1066.037,204.8,560.75,67.45098,538.09,0.9952455,-0.5,104,14.17445,3.90625,0.269892,0,0.1800987,0,30.33326
22.35294,11.76471,87.8,29.8254,41.96078,1080.802,204.8,560.75,67.45098,523.5862,0.9952455,-1.5,104,14.17445,3.90625,0.267246,0,0.178333,0,30.33195
22.7451,11.76471,87.8,29.8254,41.56863,1071.943,204.8,557.5,67.45098,523.5862,0.9952455,-0.5,104,14.17445,3.90625,0.297675,0,0.1986382,0,30.32755
22.7451,11.76471,87.8,29.8254,41.96078,1066.037,197.6,546,67.45098,513.4336,0.9952455,1.5,104,14.17445,3.90625,0.273861,0,0.1827472,0,30.32614
22.35294,11.76471,87.8,29.8254,42.35294,1086.708,197.6,547.25,67.45098,543.8915,0.9952455,1,104,14.46975,3.90625,0.275184,0,0.18363,0,30.32335
22.7451,11.76471,87.8,29.8254,41.56863,1071.943,197.6,550.75,67.45098,538.09,0.9952455,2,104,14.17445,3.90625,0.27783,0,0.1853957,0,30.32096
22.7451,11.76471,87.8,29.8254,41.96078,1083.755,197.6,565.5,67.45098,543.8915,0.9952455,-0.5,104,14.46975,3.90625,0.297675,0,0.1986382,0,30.31698
22.7451,11.76471,87.8,29.8254,41.96078,1060.131,197.6,562,67.45098,533.7389,0.9952455,-0.5,104,14.46975,3.90625,0.27783,0,0.1853957,0,30.31465
22.35294,11.76471,87.8,29.8254,41.96078,1060.131,197.6,559.75,67.45098,533.7389,0.9952455,0.5,104,14.17445,3.90625,0.2646,0,0.1765673,0,30.31245
22.35294,11.76471,87.8,29.8254,42.35294,1066.037,197.6,560,67.45098,519.2351,0.9952455,-0.5,104,14.17445,3.90625,0.29106,0,0.194224,0,30.31
22.35294,11.76471,87.8,29.8254,41.56863,1063.084,197.6,557.25,67.45098,513.4336,0.9952455,2,104,14.17445,3.90625,0.289737,0,0.1933412,0,30.30769
22.35294,11.76471,87.8,29.8254,41.56863,1054.225,197.6,554.5,67.45098,533.7389,0.9952455,0.5,104,14.17445,3.90625,0.273861,0,0.1827472,0,30.30547
22.35294,11.76471,87.8,29.8254,41.56863,1066.037,197.6,560.5,67.45098,538.09,0.9952455,-0.5,104,14.46975,3.90625,0.269892,0,0.1800987,0,30.30322
22.35294,11.76471,87.8,29.8254,41.56863,1060.131,197.6,556.5,67.84314,527.9374,0.9952455,2,104,14.17445,3.90625,0.2646,0,0.1765673,0,30.30187
21.96078,11.76471,87.8,29.8254,41.17647,1051.272,197.6,554.75,67.84314,527.9374,0.9952455,0.5,104,14.17445,3.90625,0.300321,0,0.2004039,0,30.29958
21.96078,11.76471,87.8,29.8254,41.56863,1054.225,197.6,561.25,67.84314,509.0825,0.9952455,0.5,104,14.17445,3.90625,0.268569,0,0.1792158,0,30.29778
22.35294,11.76471,87.8,29.8254,41.96078,1074.896,197.6,553.25,67.84314,523.5862,0.9952455,0,104,14.46975,3.90625,0.279153,0,0.1862785,0,30.29414
22.35294,11.76471,87.8,29.8254,41.56863,1060.131,197.6,554.25,67.84314,513.4336,0.9952455,1,104,14.17445,3.90625,0.292383,0,0.1951069,0,30.29194
22.35294,11.76471,87.8,29.8254,41.56863,1054.225,197.6,558.25,67.84314,509.0825,0.9952455,0,104,14.17445,3.90625,0.279153,0,0.1862785,0,30.28918
22.35294,11.76471,87.8,29.8254,41.17647,1068.99,197.6,555.25,67.84314,538.09,0.9952455,1,105.8,14.46975,3.90625,0.268569,0,0.1792158,0,30.28651
22.7451,11.76471,87.8,29.8254,42.35294,1066.037,197.6,557.25,67.84314,538.09,0.9952455,0.5,105.8,14.17445,3.90625,0.269892,0,0.1800987,0,30.28396
22.35294,11.76471,87.8,29.8254,42.35294,1060.131,197.6,557.75,67.84314,513.4336,0.9952455,0,105.8,14.46975,3.90625,0.272538,0,0.1818643,0,30.28243
22.7451,11.76471,87.8,29.8254,41.96078,1071.943,197.6,557.75,67.84314,513.4336,0.9952455,0.5,105.8,14.46975,3.90625,0.308259,0,0.2057009,0,30.28075
22.35294,11.76471,87.8,29.8254,41.56863,1060.131,194,555.75,67.45098,513.4336,0.9952455,-0.5,105.8,14.17445,3.90625,0.281799,0,0.1880442,0,30.27895
22.35294,12.15686,87.8,29.8254,41.56863,1074.896,194,556.5,67.45098,513.4336,0.9952455,0,105.8,14.17445,3.90625,0.296352,0,0.1977554,0,30.27611
22.35294,11.76471,87.8,29.8254,41.56863,1071.943,194,560.25,67.45098,538.09,0.9952455,0.5,105.8,14.17445,3.90625,0.287091,0,0.1915755,0,30.27395
22.7451,11.76471,87.8,29.8254,41.56863,1063.084,194,553,67.45098,513.4336,0.9952455,2,105.8,14.17445,3.90625,0.267246,0,0.178333,0,30.2717
22.35294,11.76471,87.8,29.8254,41.96078,1060.131,194,564.25,67.45098,533.7389,0.9952455,0,105.8,14.17445,3.90625,0.269892,0,0.1800987,0,30.26899
22.35294,11.76471,87.8,29.8254,41.96078,1054.225,194,546.75,67.45098,533.7389,0.9952455,1.5,105.8,14.46975,3.90625,0.261954,0,0.1748016,0,30.26667
22.35294,11.76471,87.8,29.8254,41.17647,1054.225,194,555.25,67.45098,523.5862,0.9952455,0.5,105.8,14.17445,3.90625,0.267246,0,0.178333,0,30.2653
22.35294,11.76471,87.8,29.8254,42.35294,1066.037,194,551,67.45098,513.4336,0.9952455,1,105.8,14.46975,3.90625,0.29106,0,0.194224,0,30.26376
22.7451,11.76471,87.8,29.8254,42.35294,1083.755,194,555,67.45098,543.8915,0.9952455,-0.5,105.8,14.46975,3.90625,0.305613,0,0.2039352,0,30.26219
22.7451,11.76471,87.8,29.8254,41.96078,1068.99,194,561.25,67.45098,519.2351,0.9952455,0,105.8,14.17445,3.90625,0.273861,0,0.1827472,0,30.2604
22.35294,11.76471,87.8,29.8254,41.96078,1057.178,194,544,67.45098,513.4336,0.9952455,1.5,105.8,14.17445,3.90625,0.272538,0,0.1818643,0,30.2591
22.35294,11.76471,87.8,29.8254,41.56863,1048.319,194,559.5,67.45098,513.4336,0.9952455,0,105.8,14.46975,3.90625,0.27783,0,0.1853957,0,30.25669
21.96078,11.76471,87.8,29.8254,41.17647,1054.225,194,558.5,67.45098,527.9374,0.9952455,0,105.8,14.17445,3.90625,0.27783,0,0.1853957,0,30.25527
21.96078,11.76471,87.8,29.8254,41.17647,1054.225,194,550.5,67.45098,509.0825,0.9952455,0,105.8,14.17445,3.90625,0.268569,0,0.1792158,0,30.25362
21.96078,11.76471,87.8,29.8254,41.56863,1048.319,194,561,67.45098,523.5862,0.9952455,0.5,105.8,14.17445,3.90625,0.285768,0,0.1906927,0,30.25215
22.35294,11.76471,87.8,29.8254,41.56863,1063.084,194,557.5,67.45098,519.2351,0.9952455,1,105.8,14.17445,3.90625,0.292383,0,0.1951069,0,30.25057
22.35294,11.76471,87.8,29.8254,41.96078,1060.131,194,548,67.45098,513.4336,0.9952455,0,105.8,14.46975,3.90625,0.292383,0,0.1951069,0,30.24907
22.35294,11.76471,87.8,29.8254,41.17647,1051.272,194,563.25,67.45098,509.0825,0.9952455,-0.5,105.8,13.87915,3.90625,0.284445,0,0.1898099,0,30.24632
21.96078,11.76471,87.8,29.8254,41.96078,1054.225,194,561,67.45098,513.4336,0.9952455,0,105.8,14.17445,3.90625,0.2646,0,0.1765673,0,30.24493
22.35294,11.76471,87.8,29.8254,41.56863,1057.178,194,564.75,67.45098,527.9374,0.9952455,1,105.8,14.46975,3.90625,0.2646,0,0.1765673,0,30.24234
22.35294,11.76471,87.8,29.8254,42.35294,1063.084,197.6,555.5,67.84314,538.09,0.9952455,0,105.8,14.17445,3.90625,0.296352,0,0.1977554,0,30.24053
22.35294,11.76471,87.8,29.8254,41.96078,1057.178,197.6,554.75,67.84314,533.7389,0.9952455,0.5,105.8,14.46975,3.90625,0.279153,0,0.1862785,0,30.23858
22.7451,11.76471,87.8,29.8254,41.96078,1068.99,197.6,557,67.84314,538.09,0.9952455,1.5,105.8,14.17445,3.90625,0.272538,0,0.1818643,0,30.23701
22.7451,11.76471,87.8,29.8254,42.7451,1068.99,197.6,558,67.84314,519.2351,0.9952455,0.5,105.8,14.17445,3.90625,0.269892,0,0.1800987,0,30.23557
22.35294,11.76471,87.8,29.8254,41.96078,1048.319,197.6,556.25,67.84314,527.9374,0.9952455,0,105.8,14.17445,3.90625,0.285768,0,0.1906927,0,30.23346
21.96078,11.76471,87.8,29.8254,41.56863,1048.319,197.6,552.25,67.84314,509.0825,0.9952455,2.5,105.8,14.17445,3.90625,0.292383,0,0.1951069,0,30.23076
22.35294,11.76471,87.8,29.8254,41.96078,1057.178,197.6,563.75,67.84314,513.4336,0.9952455,-0.5,105.8,14.17445,3.90625,0.297675,0,0.1986382,0,30.22831
22.35294,11.76471,87.8,29.8254,41.96078,1057.178,197.6,553.25,67.84314,513.4336,0.9952455,-0.5,105.8,14.46975,3.90625,0.287091,0,0.1915755,0,30.22592
22.35294,11.76471,87.8,29.8254,41.96078,1080.802,197.6,562.25,67.84314,519.2351,0.9952455,0.5,105.8,14.17445,3.90625,0.287091,0,0.1915755,0,30.22395
22.35294,11.76471,87.8,29.8254,42.35294,1063.084,197.6,554.5,67.84314,533.7389,0.9952455,0,105.8,14.17445,3.90625,0.284445,0,0.1898099,0,30.22151
