Absolute load value (%),Absolute throttle position (%),Ambient air temperature (F),Barometric pressure (inHg),Calculated load value (%),Commanded fuel rail pressure A (inHg),Engine coolant temperature (F),Engine RPM (RPM),Fuel level input (%),Fuel rail pressure (psi),Fuel/Air commanded equivalence ratio,Intake air temperature (F),Intake manifold absolute pressure (inHg),Long term fuel % trim - Bank 1 (%),Mass air flow rate (lb/min),Vehicle speed (MPH),Fuel rate (gal/hr),Instant fuel economy (MPG)
56.86274,27.45098,62.6,29.8254,62.35294,3230.593,181.4,1948.25,74.5098,1599.766,0.991311,66.2,26.87239,7.8125,2.677752,66.48672,1.794726,37.0456
59.60784,27.45098,62.6,29.8254,65.88235,3463.881,181.4,1954.75,74.5098,1608.469,0.991128,66.2,26.57709,7.8125,2.853711,67.10809,1.911837,35.10138
41.96078,25.09804,62.6,29.8254,43.92157,2155.697,181.4,1960.75,83.52941,1034.119,0.992348,66.2,27.16769,7.8125,2.389338,67.10809,1.601027,41.91566
40.39216,24.31373,62.6,29.8254,41.17647,1943.081,181.4,1955,83.52941,905.0355,0.991555,66.2,20.96637,7.8125,1.955394,67.10809,1.308642,51.2807
29.01961,24.31373,62.6,29.8254,40.39216,2075.966,181.4,1964.75,83.52941,1128.394,0.991067,66.2,28.9395,7.8125,1.652427,66.48672,1.106767,60.07292
52.15686,27.05882,62.6,29.8254,56.86274,2849.655,181.4,1961,83.52941,1480.835,0.9910975,66.2,27.46299,7.8125,2.577204,66.48672,1.727016,38.49802
53.33333,26.66667,62.6,29.8254,58.82353,2973.681,181.4,1962.25,83.52941,1440.225,0.991006,66.2,27.46299,7.8125,2.602341,67.10809,1.743807,38.48366
54.11765,26.66667,62.6,29.8254,59.60784,3038.647,181.4,1964.5,83.52941,1450.377,0.991067,66.2,27.16769,7.8125,2.622186,67.10809,1.757268,38.18888
54.11765,26.66667,62.6,29.8254,59.60784,3032.741,181.4,1974.25,83.52941,1464.881,0.991006,66.2,26.57709,7.8125,2.586465,67.10809,1.733222,38.71869
53.33333,26.66667,62.6,29.8254,59.60784,3274.888,181.4,1974.5,83.52941,1841.979,0.990945,66.2,28.6442,7.8125,2.631447,67.72946,1.763474,38.40684
89.01961,43.13726,62.6,29.8254,98.03922,4426.562,181.4,2003.25,83.52941,2213.276,0.993324,66.2,28.9395,7.8125,4.311657,67.72946,2.889651,23.43863
63.52941,27.05882,62.6,29.8254,33.72549,1193.016,181.4,2248.25,83.52941,509.0825,0.990945,66.2,6.201321,8.59375,4.797198,68.97221,3.207358,21.50437
10.19608,13.72549,62.6,29.8254,13.33333,885.903,181.4,1948.5,83.52941,453.9681,0.9899385,66.2,5.315418,8.59375,0.546399,68.35083,0.3661938,186.6521
10.58823,12.94118,62.6,29.8254,11.76471,885.903,181.4,1917.75,83.52941,484.4261,1.000003,66.2,6.496622,7.8125,0.408807,67.10809,0.2742589,244.6888
12.94118,14.90196,62.6,29.8254,14.5098,918.3861,181.4,1901.75,83.52941,443.8155,0.901031,66.2,6.201321,8.59375,0.785862,66.48672,0.5219098,127.3912
10.58823,12.94118,62.6,29.8254,11.76471,885.903,181.4,1853.25,83.52941,439.4644,1.000003,66.2,9.744933,7.8125,0.403515,64.6226,0.2974203,217.277
55.29412,32.15686,62.6,29.8254,85.88235,4101.731,181.4,2115,83.52941,2179.917,0.901519,66.2,28.9395,7.8125,2.274237,64.00124,1.510375,42.37439
93.33334,52.15686,62.6,29.8254,99.21568,4429.515,181.4,2257,83.52941,2204.574,0.9914635,66.2,30.1207,7.8125,4.266675,64.6226,3.143152,20.55981
94.11765,65.09804,62.6,29.8254,99.60784,4429.515,181.4,2307.75,83.52941,2120.452,0.9913415,66.2,29.2348,7.8125,4.455864,65.86535,2.984736,22.0674
94.90196,78.43137,62.6,29.8254,100,4429.515,181.4,2355.75,83.52941,2198.772,0.991067,66.2,29.8254,7.8125,6.862401,67.10809,4.597307,14.59726
95.29412,76.47059,62.6,29.8254,100,4429.515,181.4,2390,83.52941,2204.574,0.9909145,66.2,30.416,7.8125,5.60952,68.97221,3.759009,18.34851
94.90196,59.60784,62.6,29.8254,99.21568,4429.515,181.4,2422.5,83.52941,2204.574,0.9908535,66.2,29.8254,7.8125,6.235299,69.59357,4.178994,16.65319
94.5098,60.78431,62.6,29.8254,99.60784,4429.515,181.4,2475.75,78.03922,2204.574,0.9906705,66.2,28.9395,7.8125,6.268374,70.83632,4.20142,16.86009
48.23529,26.66667,62.6,29.8254,50.58823,2554.354,181.4,2258.5,78.03922,1187.859,0.996862,66.2,25.69119,7.8125,3.064068,72.07906,2.054092,35.09048
34.90196,21.56863,62.6,29.8254,38.43137,2167.509,181.4,2104.75,78.03922,1167.554,0.9939035,66.2,27.16769,7.8125,1.972593,72.07906,1.314175,54.84739
57.64706,28.23529,62.6,29.8254,61.96078,3091.802,181.4,2099.25,78.03922,1222.668,0.993507,66.2,22.73818,7.8125,2.982042,72.07906,1.9926,36.17336
19.60784,9.411765,62.6,29.8254,12.15686,885.903,181.4,2072,78.03922,433.6628,0.9923785,66.2,5.020117,8.59375,0.288414,72.07906,0.1927951,373.8635
10.98039,12.94118,62.6,29.8254,11.76471,885.903,181.4,2019,78.03922,478.6245,1.000003,66.2,5.020117,8.59375,0.426006,70.83632,0.2850946,248.466
10.98039,12.94118,62.6,29.8254,11.76471,885.903,181.4,1987.75,78.03922,498.9298,1.000003,66.2,5.315418,8.59375,0.418068,69.59357,0.277649,250.6531
10.58823,12.94118,62.6,29.8254,11.76471,885.903,181.4,1948.25,78.03922,519.2351,1.000003,66.2,6.201321,7.8125,0.408807,68.35083,0.2714985,251.754
22.7451,18.43137,62.6,29.8254,27.05882,1455.834,181.4,1976.5,78.03922,816.5624,0.9003905,66.2,27.75829,7.8125,1.750329,67.72946,1.162435,58.26514
39.21569,25.88235,62.6,29.8254,37.2549,1627.109,181.4,1951,78.03922,697.6315,0.9023425,66.2,13.28854,7.8125,2.042712,67.10809,1.5067,44.53977
22.35294,16.86275,62.6,29.8254,24.31373,1275.7,181.4,1946,83.92157,646.8683,0.9006345,66.2,11.51674,7.8125,1.161594,67.10809,0.8549361,78.49487
12.15686,14.5098,62.6,29.8254,13.33333,885.903,181.4,1902.5,83.92157,433.6628,0.9918905,66.2,6.496622,7.8125,0.559629,65.86535,0.4126695,159.608
12.15686,14.5098,62.6,29.8254,13.72549,891.809,181.4,1893.25,83.92157,488.7772,0.99186,68,11.81204,7.8125,0.600642,65.24397,0.4021635,162.2325
46.66667,31.76471,62.6,29.8254,59.21569,3127.238,181.4,1910.25,83.92157,1872.437,0.995642,68,28.3489,7.8125,2.186919,65.24397,1.46431,44.55613
70.98039,32.54902,62.6,29.8254,80,4213.945,181.4,1939,83.92157,2129.154,0.9966485,68,27.75829,7.8125,3.483459,65.86535,2.323583,28.34646
70.98039,26.66667,62.6,29.8254,59.21569,2625.226,181.4,1961.75,83.92157,1118.241,0.996374,68,27.46299,7.8125,3.636927,66.48672,2.423501,27.43416
49.80392,26.66667,62.6,29.8254,59.21569,2890.997,181.4,1980.25,83.92157,1396.713,0.993446,66.2,25.98649,7.8125,2.309958,67.10809,1.539687,43.58555
49.80392,26.27451,62.6,29.8254,56.47059,3071.13,181.4,1992,83.92157,1559.156,0.9929885,66.2,26.87239,7.8125,2.46078,67.72946,1.64505,41.17167
67.84314,29.41176,62.6,29.8254,74.90196,4305.489,181.4,2023.5,83.92157,2079.841,0.994361,66.2,28.05359,7.8125,3.102435,68.35083,2.074957,32.94084
68.62745,27.84314,62.6,29.8254,55.68628,2394.891,181.4,2045.75,83.92157,1034.119,0.9887795,66.2,25.69119,7.8125,3.406725,69.59357,2.275326,30.5862
26.27451,11.76471,62.6,29.8254,20.39216,1083.755,181.4,2020,81.17647,464.1208,0.993934,66.2,7.087224,7.8125,1.154979,69.59357,0.7757563,89.71062
14.5098,15.29412,62.6,29.8254,16.07843,965.6343,181.4,1992.25,81.17647,474.2734,0.990213,66.2,7.973127,7.8125,0.755433,68.97221,0.5047648,136.6423
18.82353,21.17647,62.6,29.8254,29.80392,1635.968,181.4,1970.25,81.17647,884.7302,0.990457,66.2,26.87239,7.8125,0.772632,67.72946,0.5181968,130.7022
62.7451,34.90196,62.6,29.8254,80,4329.113,181.4,1971.5,81.17647,2110.299,0.991006,66.2,29.2348,7.8125,2.552067,67.10809,1.711225,39.2164
86.27451,38.43137,62.6,29.8254,94.90196,4349.784,181.4,1980.5,81.17647,2188.619,0.994239,66.2,28.9395,7.8125,3.951801,67.10809,2.648314,25.33993
89.41177,43.52941,62.6,29.8254,98.03922,4376.361,181.4,1982,81.17647,2153.81,0.993873,66.2,29.2348,7.8125,3.500658,67.10809,2.33835,28.6989
89.80392,45.4902,62.6,29.8254,89.80392,3983.611,181.4,1965.75,81.17647,1421.37,0.9925005,66.2,28.6442,7.8125,4.629177,67.72946,3.093311,21.89546
27.84314,18.43137,62.6,29.8254,31.76471,1771.806,181.4,1966.25,81.17647,939.8445,0.9930495,66.2,23.32878,7.8125,0.986958,67.72946,0.6604176,102.5555
30.58824,12.54902,62.6,29.8254,29.01961,1382.009,181.4,1943,81.17647,662.8224,0.9937205,66.2,14.17445,7.8125,1.525419,67.10809,1.020162,65.78183
23.52941,16.86275,62.6,29.8254,25.88235,1311.136,181.4,1923.5,81.17647,562.7464,0.9904265,66.2,7.973127,7.8125,1.16424,66.48672,0.7780884,85.4488
14.90196,18.82353,62.6,29.8254,28.23529,1706.84,181.4,1913.25,87.05882,1083.432,0.991311,66.2,28.3489,7.8125,0.592704,65.86535,0.3974352,165.726
72.15686,36.47059,62.6,29.8254,87.45098,4208.039,181.4,1933.5,87.05882,2065.337,0.996374,66.2,29.2348,7.8125,3.079944,65.24397,2.063401,31.61963
56.07843,30.98039,62.6,29.8254,41.56863,1857.443,181.4,1921,87.05882,791.9061,0.99552,66.2,26.28179,7.8125,2.960874,65.86535,1.97355,33.37404
65.09804,33.33333,62.6,29.8254,83.52941,4255.288,181.4,1937,87.05882,2050.833,0.9928665,66.2,28.6442,7.8125,3.074652,65.86535,2.051146,32.11148
59.21569,30.58824,62.6,29.8254,45.4902,2093.684,181.4,1934.5,87.05882,905.0355,0.992226,66.2,13.87915,7.8125,3.365712,66.48672,2.251318,29.53236
30.58824,27.84314,62.6,29.8254,59.21569,3274.888,181.4,1937,87.05882,1911.597,0.992104,66.2,27.46299,7.8125,2.552067,65.86535,1.708174,38.55892
69.01961,30.58824,62.6,29.8254,78.03922,4202.133,181.4,1948.25,87.05882,2124.803,0.9937815,66.2,26.57709,7.8125,3.337929,65.86535,2.23445,29.47721
31.76471,15.68627,62.6,29.8254,27.05882,1287.512,181.4,1933.25,87.05882,527.9374,0.9884745,66.2,8.268428,7.8125,1.012095,66.48672,0.6763649,98.30007
11.37255,14.11765,62.6,29.8254,12.54902,885.903,181.4,1915.5,87.05882,478.6245,0.990579,66.2,8.85903,7.8125,0.486864,65.86535,0.3271093,201.3558
22.35294,17.64706,62.6,29.8254,26.27451,1364.291,181.4,1889.5,87.05882,870.2264,0.990945,66.2,28.3489,7.8125,0.7938,64.6226,0.5321973,121.426
49.41177,32.94118,62.6,29.8254,60.39216,3012.07,181.4,1880.25,83.92157,1624.423,0.992043,66.2,27.75829,7.8125,2.059911,64.6226,1.380542,46.80959
63.92157,30.19608,62.6,29.8254,76.47059,4122.402,181.4,1901,83.92157,2005.872,0.9913415,66.2,29.5301,7.8125,2.770362,64.6226,1.854627,34.84398
88.62745,43.52941,62.6,29.8254,97.25491,4163.744,181.4,1902,83.92157,1946.406,0.993507,66.2,27.75829,7.8125,4.686066,65.24397,3.139322,20.78283
56.86274,29.01961,62.6,29.8254,72.15686,4027.906,181.4,1923.25,83.92157,2129.154,0.991067,66.2,28.3489,7.8125,2.46078,65.24397,1.644949,39.66321
83.92157,34.90196,62.6,29.8254,90.98039,4273.005,181.4,1926,83.92157,1425.721,0.993263,66.2,26.57709,7.8125,4.019274,65.86535,2.693365,24.45466
37.64706,31.37255,62.6,29.8254,44.31372,2377.173,181.4,1943.25,83.92157,1316.943,0.9877425,66.2,26.28179,7.8125,1.893213,66.48672,1.265861,52.52294
50.58823,26.27451,62.6,29.8254,58.03922,2908.715,181.4,1937.75,83.92157,1485.186,0.988017,66.2,25.98649,7.8125,2.384046,66.48672,1.602956,41.47757
53.33333,26.27451,62.6,29.8254,57.64706,2811.266,181.4,1942,83.92157,1370.607,0.9898165,66.2,26.57709,7.8125,2.557359,66.48672,1.719008,38.67737
53.72549,27.45098,62.6,29.8254,58.82353,2944.151,181.4,1940.75,83.92157,1282.134,0.9776775,66.2,24.80528,7.8125,2.46078,66.48672,1.651083,40.26856
79.21568,36.07843,62.6,29.8254,93.72549,4361.596,181.4,2000.25,83.92157,2184.268,0.978318,66.2,28.6442,7.8125,2.656584,66.48672,1.80459,36.84311
93.72549,51.37255,62.6,29.8254,99.21568,4429.515,181.4,2342,74.5098,2198.772,0.991128,66.2,28.9395,7.8125,5.679639,66.48672,3.855595,17.24422
94.5098,61.17647,62.6,29.8254,99.60784,4429.515,181.4,2379.25,74.5098,2124.803,0.991006,66.2,29.2348,7.8125,6.424488,68.35083,4.304864,15.87758
94.90196,66.27451,62.6,29.8254,100,4429.515,181.4,2406.5,74.5098,2194.421,0.990884,66.2,30.416,7.8125,6.634845,68.97221,4.446366,15.51204
95.29412,72.15686,62.6,29.8254,100,4429.515,181.4,2440.25,74.5098,2124.803,0.990762,66.2,29.8254,7.8125,6.39009,70.21494,4.282869,16.39437
95.68627,79.21568,62.6,29.8254,100,4429.515,181.4,2490,74.5098,2208.925,0.9905485,66.2,30.416,7.8125,6.915321,71.45769,4.635469,15.41542
87.05882,30.98039,62.6,29.8254,66.66666,3688.31,181.4,2499.5,74.5098,1251.676,0.990457,66.2,23.91938,7.8125,5.561892,72.07906,3.729044,19.3291
44.31372,25.09804,62.6,29.8254,49.80392,2471.669,181.4,2109,74.5098,1019.615,0.997716,66.2,25.39589,7.8125,2.811375,72.07906,1.885098,38.23625
38.03922,22.35294,62.6,29.8254,40.39216,1943.081,181.4,2095,74.5098,939.8445,0.994117,66.2,23.91938,7.8125,2.029482,72.07906,1.350918,53.35562
34.90196,21.17647,62.6,29.8254,38.03922,1931.269,181.4,2079.5,74.5098,944.1957,0.993934,66.2,24.21468,7.8125,1.803249,71.45769,1.204672,59.31712
34.90196,20.78431,62.6,29.8254,38.03922,1937.175,181.4,2059,74.5098,939.8445,0.993812,66.2,24.80528,7.8125,1.795311,70.83632,1.19959,59.05044
43.52941,27.05882,62.6,29.8254,51.76471,2610.461,183.2,2057.75,83.92157,1267.63,0.993263,66.2,28.05359,7.8125,1.999053,70.21494,1.33589,52.56042
52.54902,29.01961,62.6,29.8254,77.25491,4429.515,183.2,2069.5,83.92157,2163.963,0.9923785,66.2,29.8254,7.8125,2.505762,70.21494,1.67543,41.90862
90.98039,47.84314,62.6,29.8254,99.21568,4429.515,183.2,2077.25,83.92157,2208.925,0.9921955,66.2,29.2348,7.8125,3.696462,70.83632,2.473772,28.63495
91.76471,55.68628,62.6,29.8254,99.60784,4429.515,183.2,2095.25,83.92157,2134.956,0.9921345,66.2,26.57709,7.8125,3.55887,70.83632,2.38213,29.73654
44.70588,27.84314,62.6,29.8254,47.45098,2326.972,183.2,2089,83.92157,1183.508,0.9935985,66.2,24.80528,7.8125,2.219994,71.45769,1.486045,48.08582
34.11765,20.78431,62.6,29.8254,37.2549,1916.504,183.2,2065.75,83.92157,929.6919,0.9937205,66.2,18.60396,7.8125,1.727838,71.45769,1.154896,61.87371
16.86275,13.72549,62.6,29.8254,15.68627,915.4331,183.2,2030.75,83.92157,439.4644,0.9912195,66.2,6.201321,7.8125,0.375732,70.83632,0.2511103,282.0924
10.58823,14.5098,62.6,29.8254,13.33333,924.2921,183.2,2028,83.92157,523.5862,0.990518,66.2,15.06035,7.8125,0.54243,69.59357,0.3634332,191.4893
30.98039,23.13725,62.6,29.8254,37.2549,1954.893,183.2,2020.25,83.92157,1023.966,0.9945135,66.2,27.75829,7.8125,1.670949,68.97221,1.120344,61.5634
43.13726,27.05882,62.6,29.8254,49.80392,2518.917,183.2,2019.75,83.92157,1757.857,0.994056,66.2,27.16769,7.8125,2.201472,68.97221,1.470121,46.916
81.17647,26.66667,62.6,29.8254,61.17647,2566.166,183.2,2013.75,74.5098,974.6536,0.995886,66.2,16.24155,7.8125,3.613113,68.97221,2.413912,28.5728
15.68627,13.72549,62.6,29.8254,12.94118,885.903,183.2,1987.5,74.5098,548.2427,0.990518,66.2,16.83216,7.8125,0.512001,68.35083,0.341438,200.1852
34.90196,29.01961,62.6,29.8254,42.7451,2217.71,183.2,1985.75,74.5098,1216.867,0.994788,66.2,28.6442,7.8125,2.754486,67.72946,1.846838,36.67319
81.96078,36.47059,62.6,29.8254,92.94118,4429.515,183.2,2008.25,74.5098,2223.428,0.994849,66.2,28.9395,7.8125,3.394818,67.72946,2.2664,29.88416
94.11765,53.33333,62.6,29.8254,99.60784,4429.515,183.2,2393.25,74.5098,2198.772,0.9907925,66.2,29.2348,7.8125,5.870151,68.35083,3.918707,17.44219
94.90196,63.13726,62.6,29.8254,100,4429.515,183.2,2436.5,74.5098,2208.925,0.990762,66.2,29.2348,7.8125,5.765634,69.59357,3.864693,18.00753
95.29412,70.98039,62.6,29.8254,100,4429.515,183.2,2474.75,74.5098,2188.619,0.99064,66.2,29.8254,7.8125,5.244372,70.83632,3.515401,20.15028
95.68627,78.03922,62.6,29.8254,99.60784,4429.515,183.2,2511,74.5098,2145.108,0.9904875,66.2,30.1207,7.8125,5.403132,72.07906,3.622267,19.89888
95.68627,81.96078,62.6,29.8254,100,4429.515,183.2,2549,74.5098,2149.459,0.990396,66.2,29.8254,7.8125,6.03288,72.70043,4.045073,17.97259
95.68627,88.23529,62.6,29.8254,100,4429.515,183.2,2589.5,74.5098,2129.154,0.990335,66.2,28.6442,7.8125,4.699296,73.94317,3.15119,23.46516
96.07843,90.98039,62.6,29.8254,100,4429.515,181.4,2601.75,78.03922,1575.11,0.990274,64.4,22.14758,7.8125,7.669431,75.18591,5.143179,14.61857
36.07843,22.35294,62.6,29.8254,38.82353,1975.564,181.4,2196.25,78.03922,964.501,0.995886,64.4,22.14758,7.8125,2.541483,75.80729,1.704443,44.47628
30.19608,19.21569,62.6,29.8254,32.15686,1745.229,181.4,2173.25,78.03922,835.4174,0.995398,64.4,19.19456,7.8125,1.61406,75.18591,1.076368,69.8515
27.45098,18.03922,62.6,29.8254,28.62745,1559.189,181.4,2149.25,78.03922,765.7993,0.994239,64.4,17.42276,7.8125,1.463238,73.94317,0.9762676,75.74068
26.27451,17.64706,62.6,29.8254,28.23529,1506.035,181.4,2129.5,78.03922,667.1736,0.992531,66.2,13.58385,7.8125,1.325646,73.3218,0.8854977,82.80293
14.5098,15.29412,62.6,29.8254,15.29412,947.9162,181.4,2089,78.03922,464.1208,0.9915855,66.2,7.382525,7.8125,0.392931,72.70043,0.2629195,276.5121
14.90196,15.68627,62.6,29.8254,16.47059,998.1174,181.4,2063.5,78.03922,488.7772,0.9910975,66.2,8.563729,7.8125,0.816291,71.45769,0.5467207,130.7024
17.64706,16.07843,62.6,29.8254,19.60784,1110.332,181.4,2038.25,78.03922,583.0517,0.9910975,66.2,11.81204,7.8125,1.009449,70.21494,0.6764235,103.8032
29.01961,26.66667,62.6,29.8254,40,2214.758,181.4,2053,78.03922,1321.294,0.9904875,66.2,29.8254,7.8125,1.868076,69.59357,1.251782,55.59558
87.45098,41.17647,62.6,29.8254,97.64706,4429.515,181.4,2151,78.03922,2153.81,0.994056,66.2,29.5301,7.8125,4.037796,69.59357,2.70736,25.70532
94.5098,56.86274,62.6,29.8254,99.60784,4429.515,181.4,2457.25,70.98039,2198.772,0.990701,66.2,29.2348,7.8125,6.399351,70.21494,4.27539,16.42305
94.90196,63.52941,62.6,29.8254,99.60784,4429.515,181.4,2479.75,70.98039,2208.925,0.990579,66.2,29.2348,7.8125,5.74182,70.83632,3.849086,18.40341
92.54902,32.94118,62.6,29.8254,68.23529,3443.21,181.4,2485,70.98039,1282.134,0.990518,66.2,24.50998,7.8125,6.678504,72.07906,4.477553,16.09787
50.19608,27.84314,62.6,29.8254,56.86274,2852.608,181.4,2103.5,70.98039,1376.408,0.9941475,66.2,26.87239,7.8125,2.960874,72.07906,1.985218,36.30788
52.15686,27.45098,62.6,29.8254,55.29412,2719.722,181.4,2105.5,70.98039,1341.599,0.9932935,66.2,27.16769,7.8125,2.743902,72.07906,1.833025,39.32246
51.76471,27.45098,62.6,29.8254,56.47059,2834.89,181.4,2099,70.98039,1351.752,0.9931105,66.2,26.87239,7.8125,2.661876,72.07906,1.779758,40.49936
51.76471,26.66667,62.6,29.8254,55.68628,2781.735,181.4,2102.5,70.98039,1341.599,0.991677,66.2,27.75829,7.8125,2.591757,72.07906,1.733195,41.58739
45.88235,24.70588,62.6,29.8254,46.27451,2244.288,181.4,2093.75,70.98039,1054.424,0.989054,66.2,26.57709,7.8125,2.279529,71.45769,1.526601,46.80836
40,23.92157,62.6,29.8254,43.52941,2143.885,181.4,2097,70.98039,1089.233,0.9898775,66.2,26.87239,7.8125,2.029482,71.45769,1.362749,52.43642
44.31372,26.27451,62.6,29.8254,50.19608,2427.374,181.4,2094,70.98039,1192.21,0.987102,66.2,27.46299,7.8125,2.186919,71.45769,1.467243,48.70203
50.58823,26.66667,62.6,29.8254,57.2549,3026.835,181.4,2077.25,87.05882,1733.201,0.984723,66.2,26.28179,7.8125,2.532222,71.45769,1.703689,41.94291
61.56863,28.23529,62.6,29.8254,66.66666,3856.631,181.4,2082,87.05882,1931.903,0.9842655,66.2,27.46299,7.8125,3.200337,71.45769,2.158402,33.10676
67.05882,29.80392,62.6,29.8254,73.72549,4249.381,181.4,2092.5,87.05882,2129.154,0.9905485,66.2,27.16769,7.8125,3.50595,71.45769,2.365615,30.20681
69.01961,30.19608,62.6,29.8254,75.29412,4346.831,181.4,2095,87.05882,2159.612,0.99186,66.2,27.46299,7.8125,3.62502,71.45769,2.430442,29.4011
72.94118,30.58824,62.6,29.8254,82.35294,4429.515,181.4,2130,87.05882,2145.108,0.9921345,66.2,27.75829,7.8125,3.791718,72.07906,2.538846,28.39048
76.86275,30.98039,62.6,29.8254,80.78432,4429.515,181.4,2138,87.05882,2208.925,0.9921345,66.2,26.57709,7.8125,4.037796,72.70043,2.702866,26.89754
87.84314,41.56863,62.6,29.8254,96.47059,4429.515,181.4,2152,87.05882,2134.956,0.9926835,66.2,29.2348,7.8125,4.761477,72.70043,3.187292,22.80947
92.15686,50.98039,62.6,29.8254,99.21568,4429.515,181.4,2150.5,87.05882,2134.956,0.99186,66.2,29.2348,7.8125,5.53014,73.3218,3.699781,19.81788
92.15686,49.80392,62.6,29.8254,98.82353,4429.515,181.4,2163.25,87.05882,2145.108,0.991799,66.2,29.5301,7.8125,5.655825,73.94317,3.787008,19.52548
89.41177,40,62.6,29.8254,95.29412,4429.515,181.4,2188.75,87.05882,2204.574,0.9917685,66.2,28.9395,7.8125,4.615947,73.94317,3.09092,23.9227
79.60784,30.58824,62.6,29.8254,73.72549,4258.24,181.4,2184.25,87.05882,2020.376,0.993019,66.2,26.87239,7.8125,4.622562,74.56454,3.095445,24.08847
62.7451,28.62745,62.6,29.8254,67.05882,3874.349,181.4,2181.5,87.05882,1950.758,0.9925005,66.2,26.28179,7.8125,3.476844,74.56454,2.325296,32.06668
61.96078,29.01961,62.6,29.8254,67.05882,3841.866,181.4,2186.75,87.05882,1936.254,0.992165,64.4,26.87239,7.8125,3.193722,74.56454,2.137062,34.89115
61.96078,29.01961,62.6,29.8254,65.88235,3770.994,181.4,2188,87.05882,1802.819,0.9923175,64.4,27.16769,7.8125,3.255903,75.18591,2.179406,34.49834
46.27451,24.31373,62.6,29.8254,43.52941,2108.449,181.4,2184.75,87.05882,984.8062,0.993812,64.4,24.50998,7.8125,3.004533,75.18591,2.010838,37.39035
38.03922,22.35294,62.6,29.8254,39.21569,1954.893,181.4,2168.25,87.05882,929.6919,0.9940255,64.4,21.26167,7.8125,2.096955,74.56454,1.401314,53.21043
29.80392,18.82353,62.6,29.8254,30.58824,1641.874,181.4,2150.5,87.05882,751.2955,0.994727,66.2,17.12746,7.8125,1.610091,73.94317,1.075731,68.73763
26.66667,18.03922,62.6,29.8254,28.23529,1544.424,181.4,2124.75,87.05882,761.4481,0.992714,66.2,18.01336,7.8125,1.408995,73.3218,0.940711,77.94296
26.27451,19.21569,62.6,29.8254,32.15686,1771.806,181.4,2106.75,87.05882,900.6843,0.9925615,66.2,23.32878,7.8125,1.361367,72.07906,0.9107554,79.14206
31.76471,20,62.6,29.8254,34.90196,1845.631,181.4,2071.25,87.05882,939.8445,0.995337,66.2,25.98649,7.8125,1.61406,71.45769,1.079973,66.16618
37.64706,27.45098,62.6,29.8254,45.09804,2285.63,183.2,2047.5,83.92157,1267.63,0.9937205,66.2,26.87239,7.8125,1.924965,70.21494,1.284409,54.66712
58.82353,27.84314,62.6,29.8254,69.01961,3924.55,183.2,2027,83.92157,2060.986,0.9929275,66.2,26.57709,7.8125,2.667168,69.59357,1.78253,39.04203
66.66666,29.01961,62.6,29.8254,73.33334,4066.295,183.2,2016.25,83.92157,1852.132,0.993995,66.2,26.28179,7.8125,3.336606,68.97221,2.231712,30.90552
54.90196,27.84314,62.6,29.8254,60,3198.11,183.2,1993,83.92157,1534.499,0.991555,66.2,27.46299,7.8125,2.79153,68.35083,1.865129,36.64671
55.29412,27.05882,62.6,29.8254,60.78431,3062.271,183.2,1986.25,83.92157,1495.339,0.991738,66.2,28.3489,7.8125,2.409183,68.35083,1.613629,42.35846
61.96078,27.45098,62.6,29.8254,59.21569,2607.508,183.2,1977.25,83.92157,960.1498,0.991555,66.2,20.96637,7.8125,3.052161,67.72946,2.043907,33.13725
20,12.94118,62.6,29.8254,16.47059,921.3391,183.2,1939.5,83.92157,433.6628,0.990701,66.2,7.087224,7.8125,0.22491,67.10809,0.1506408,445.4841
11.37255,14.11765,62.6,29.8254,23.92157,1523.753,183.2,1957.25,83.92157,870.2264,0.9905485,66.2,29.2348,7.8125,0.574182,66.48672,0.3849086,172.7338
74.90196,37.64706,62.6,29.8254,89.41177,4302.536,183.2,1951.75,83.92157,2174.116,0.9926835,66.2,28.6442,7.8125,3.394818,65.86535,2.2761,28.9378
