Time (sec),Absolute load value (%),Absolute throttle position (%),Ambient air temperature (F),Barometric pressure (inHg),Calculated load value (%),Commanded fuel rail pressure A (inHg),Engine coolant temperature (F),Engine RPM (RPM),Fuel level input (%),Fuel rail pressure (psi),Fuel/Air commanded equivalence ratio,Intake air temperature (F),Intake manifold absolute pressure (inHg),Long term fuel % trim - Bank 1 (%),Mass air flow rate (lb/min),Vehicle speed (MPH),Acceleration (mph/s),Fuel rate (gal/hr),Instant fuel economy (MPG)
310.845,24.70588,12.94118,59,29.8254,42.35294,1190.063,185,621.5,89.41177,572.899,0.904325,82.4,14.76505,-2.34375,0.406161,0,0,0.2982801,0
312.092,24.70588,12.15686,59,29.8254,39.60784,1063.084,185,584,89.41177,533.7389,0.904325,84.2,12.69794,-2.34375,0.392931,0,0,0.2885642,0
312.95,19.60784,11.76471,59,29.8254,33.72549,933.1512,185,575.75,89.41177,449.617,0.904325,84.2,12.69794,-2.34375,0.281799,0,0,0.2069501,0
313.96,19.60784,11.76471,59,29.8254,34.5098,953.8222,185,557.75,89.41177,453.9681,0.904325,84.2,12.69794,-2.34375,0.29106,0,0,0.2137513,0
314.781,19.60784,11.76471,59,29.8254,34.5098,933.1512,185,544.25,89.41177,453.9681,0.904325,84.2,12.69794,-2.34375,0.30429,0,0,0.2234672,0
316.006,20,11.76471,59,29.8254,34.5098,942.0102,183.2,556.5,67.45098,453.9681,0.904325,84.2,12.99324,-2.34375,0.255339,0,0,0.1875181,0
317.093,19.60784,11.76471,59,29.8254,34.11765,944.9632,183.2,559,67.45098,453.9681,0.904325,84.2,12.69794,-2.34375,0.273861,0,0,0.2011205,0
318.068,20,11.76471,59,29.8254,34.5098,944.9632,183.2,565.25,67.45098,459.7696,0.904325,84.2,12.10734,-2.34375,0.234171,0,0,0.1719726,0
319.229,19.21569,11.76471,59,29.8254,33.33333,921.3391,183.2,548.75,67.45098,459.7696,0.994239,84.2,12.40264,-2.34375,0.231525,0,0,0.1700294,0
320.522,19.60784,11.37255,59,29.8254,34.11765,927.2451,183.2,556.75,67.45098,464.1208,0.994239,84.2,12.69794,-2.34375,0.230202,0,0,0.1537691,0
321.368,19.21569,11.37255,59,29.8254,33.72549,918.3861,183.2,549,67.45098,449.617,0.994239,84.2,12.69794,-2.34375,0.22491,0,0,0.1502341,0
322.45,19.60784,11.37255,59,29.8254,34.11765,915.4331,183.2,562,67.45098,464.1208,0.994239,84.2,12.69794,-2.34375,0.240786,0,0,0.1608389,0
323.309,19.60784,11.37255,59,29.8254,32.54902,900.668,183.2,612,67.45098,439.4644,0.994239,84.2,12.10734,-2.34375,0.255339,0,0,0.1705599,0
324.481,27.84314,9.411765,59,29.8254,39.21569,1107.379,183.2,698.5,67.45098,562.7464,0.994239,84.2,13.87915,-2.34375,0.402192,0,0,0.268654,0
325.517,24.70588,12.54902,59,29.8254,40.78431,1175.298,183.2,716.75,67.45098,578.7006,0.994239,84.2,14.46975,-2.34375,0.395577,0,0,0.2642353,0
326.511,25.4902,12.54902,59,29.8254,41.56863,1195.969,183.2,706.75,67.05882,578.7006,0.994239,84.2,14.46975,-2.34375,0.415422,0,0,0.2774913,0
327.296,24.70588,12.54902,59,29.8254,40,1148.721,183.2,712.75,67.05882,552.5938,0.994239,84.2,14.46975,-2.34375,0.365148,0,0,0.2439096,0
328.329,24.31373,12.54902,59,29.8254,39.21569,1131.003,183.2,704.25,67.05882,548.2427,0.994239,84.2,14.17445,-2.34375,0.363825,0,0,0.2430258,0
329.475,23.92157,12.54902,59,29.8254,39.21569,1128.05,183.2,702.5,67.05882,543.8915,0.994239,84.2,13.87915,-2.34375,0.365148,0,0,0.2439096,0
330.725,23.92157,12.54902,59,29.8254,38.82353,1119.191,183.2,708.5,67.05882,562.7464,0.994239,84.2,14.17445,-2.34375,0.391608,0,0,0.2615842,0
331.588,23.52941,9.411765,59,29.8254,32.15686,885.903,183.2,697.75,67.05882,459.7696,0.994239,84.2,11.51674,-2.34375,0.359856,0,0,0.2403746,0
332.595,18.03922,12.15686,59,29.8254,29.41176,885.903,183.2,693,67.05882,424.9606,0.994239,84.2,11.51674,-2.34375,0.342657,0,0,0.2288861,0
333.476,17.64706,12.15686,59,29.8254,30.19608,885.903,183.2,661.5,67.05882,429.3117,0.994239,84.2,11.81204,-2.34375,0.333396,0,0,0.2227,0
334.418,17.64706,12.15686,59,29.8254,29.41176,885.903,183.2,653,67.05882,429.3117,0.994239,84.2,11.22144,-2.34375,0.302967,0,0,0.2023742,0
335.338,17.64706,12.15686,59,29.8254,29.41176,885.903,183.2,642.25,67.05882,429.3117,0.994239,84.2,11.51674,-2.34375,0.31752,0,0,0.2120953,0
336.464,17.64706,12.15686,59,29.8254,30.58824,885.903,185,603.25,67.05882,449.617,0.994239,84.2,12.40264,-2.34375,0.292383,0,0,0.1953044,0
337.584,18.82353,11.76471,59,29.8254,32.94118,909.5271,185,563,67.05882,459.7696,0.994239,84.2,12.40264,-2.34375,0.285768,0,0,0.1908857,0
338.457,19.21569,11.76471,59,29.8254,33.33333,903.621,185,552.5,67.05882,439.4644,0.994239,84.2,12.40264,-2.34375,0.273861,0,0,0.1829322,0
339.385,19.21569,11.76471,59,29.8254,33.33333,915.4331,185,559,67.05882,449.617,0.994239,84.2,12.10734,-2.34375,0.298998,0,0,0.199723,0
340.475,19.21569,11.76471,59,29.8254,33.33333,915.4331,185,553,67.05882,439.4644,0.994239,84.2,12.40264,-2.34375,0.261954,0,0,0.1749786,0
341.439,19.60784,11.76471,59,29.8254,34.11765,924.2921,185,555.5,67.05882,453.9681,0.994239,84.2,12.40264,-2.34375,0.287091,0,0,0.1917695,0
342.39,19.60784,11.76471,59,29.8254,34.5098,942.0102,185,559.25,67.05882,474.2734,0.994239,84.2,12.69794,-2.34375,0.297675,0,0,0.1988393,0
343.256,19.60784,11.76471,59,29.8254,34.5098,939.0572,185,548,67.05882,453.9681,0.994239,84.2,12.69794,-2.34375,0.295029,0,0,0.1970719,0
344.453,19.60784,11.76471,59,29.8254,33.72549,924.2921,185,600.5,67.05882,443.8155,0.994239,86,12.10734,-1.5625,0.272538,0,0,0.1820484,0
345.32,25.4902,13.72549,59,29.8254,43.92157,1249.123,185,702.25,67.05882,593.2043,0.994239,86,14.17445,-1.5625,0.837459,0,0,0.5594013,0
346.278,25.4902,13.33333,59,29.8254,41.56863,1201.875,185,716.5,67.45098,603.357,0.994239,86,14.76505,-1.5625,0.469665,0,0,0.3137242,0
347.289,25.4902,12.94118,59,29.8254,41.56863,1213.687,185,703.75,67.45098,587.4028,0.994239,86,14.46975,-1.5625,0.468342,0,0,0.3128405,0
348.291,25.09804,12.94118,59,29.8254,41.17647,1184.157,185,703.5,67.45098,597.5555,0.994239,86,14.17445,-1.5625,0.419391,0,0,0.2801425,0
349.099,25.09804,12.94118,59,29.8254,41.17647,1187.11,185,709.5,67.45098,597.5555,0.994239,86,14.46975,-1.5625,0.445851,0,0,0.2978171,0
350.053,24.70588,12.94118,59,29.8254,40.39216,1169.392,185,711.5,67.45098,562.7464,0.994239,86,13.87915,-1.5625,0.411453,0,0,0.2748401,0
350.967,24.31373,12.94118,59,29.8254,40.39216,1160.533,185,706.75,67.45098,587.4028,0.994239,86,13.87915,-1.5625,0.427329,0,0,0.2854449,0
351.977,24.31373,9.411765,59,29.8254,32.94118,906.5741,185,698.25,67.45098,459.7696,0.994239,86,11.81204,-1.5625,0.43659,0,0,0.291631,0
353.003,18.43137,12.15686,59,29.8254,30.98039,885.903,185,672,67.45098,429.3117,0.994239,86,12.40264,-1.5625,0.280476,0,0,0.1873508,0
353.941,19.21569,12.15686,59,29.8254,32.15686,906.5741,185,660,67.45098,439.4644,0.994239,86,11.81204,-1.5625,0.34398,0,0,0.2297699,0
354.749,18.43137,11.76471,59,29.8254,30.98039,885.903,185,659.25,67.45098,429.3117,0.994239,86,11.51674,-1.5625,0.29106,0,0,0.1944207,0
355.98,18.43137,11.76471,59,29.8254,30.58824,885.903,185,644.75,67.45098,429.3117,0.994239,86,11.51674,-1.5625,0.261954,0,0,0.1749786,0
356.923,18.43137,11.76471,59,29.8254,30.58824,885.903,185,643.75,67.45098,443.8155,0.994239,86,12.10734,-1.5625,0.292383,0,0,0.1953044,0
357.818,18.43137,12.15686,59,29.8254,31.37255,885.903,185,601.75,67.45098,429.3117,0.994239,86,12.40264,-1.5625,0.269892,0,0,0.180281,0
358.761,19.21569,11.37255,59,29.8254,33.72549,921.3391,185,571,67.45098,468.4719,0.994239,86,12.69794,-1.5625,0.240786,0,0,0.1608389,0
359.929,19.21569,11.76471,59,29.8254,34.11765,944.9632,185,556.25,67.45098,453.9681,0.994239,86,12.69794,-1.5625,0.235494,0,0,0.157304,0
360.809,19.60784,11.37255,59,29.8254,34.11765,930.1981,185,556,67.45098,468.4719,0.994239,86,12.69794,-1.5625,0.267246,0,0,0.1785135,0
361.725,19.21569,11.37255,59,29.8254,33.72549,918.3861,185,572,67.45098,443.8155,0.994239,86,12.10734,-1.5625,0.231525,0,0,0.1546528,0
362.592,18.43137,12.15686,59,29.8254,33.33333,918.3861,185,642.25,67.45098,552.5938,0.994239,86,15.35565,-1.5625,0.226233,0,0,0.1511179,0
363.603,24.70588,12.54902,59,29.8254,41.17647,1172.345,185,699.75,67.45098,568.5479,0.994239,86,14.17445,-1.5625,0.29106,0,0,0.1944207,0
364.528,25.88235,12.94118,59,29.8254,41.56863,1210.734,185,707.25,67.45098,587.4028,0.994239,86,14.76505,-1.5625,0.419391,0,0,0.2801425,0
365.476,25.4902,12.54902,59,29.8254,41.96078,1201.875,185,709.25,67.45098,578.7006,0.994239,86,14.76505,-1.5625,0.418068,0,0,0.2792588,0
366.32,25.09804,12.54902,59,29.8254,40.78431,1178.251,185,704.75,67.45098,568.5479,0.994239,86,14.17445,-1.5625,0.382347,0,0,0.255398,0
367.423,24.70588,12.54902,59,29.8254,40.78431,1163.486,185,705.25,67.45098,587.4028,0.994239,86,14.17445,-1.5625,0.37044,0,0,0.2474445,0
368.31,24.31373,12.54902,59,29.8254,40,1154.627,185,703.5,67.45098,558.3953,0.994239,86,14.17445,-1.5625,0.37044,0,0,0.2474445,0
369.28,24.31373,12.54902,59,29.8254,39.60784,1068.99,185,781.25,67.45098,587.4028,0.994239,86,16.24155,5.46875,0.373086,0,0,0.2492119,0
370.004,31.76471,14.5098,59,29.8254,42.35294,1594.625,185,999.25,67.45098,775.9519,0.991311,86,23.62408,5.46875,0.906255,0,0,0.6053552,0
371.133,35.68628,20,59,29.8254,46.27451,2002.141,185,1382,67.45098,1048.623,0.9898165,86,27.16769,5.46875,1.012095,1.864114,1.651119575,0.6780505,2.749225
372.012,49.80392,24.70588,59,29.8254,60,2566.166,185,1837.25,67.45098,1296.637,0.9914635,86,28.05359,5.46875,1.493667,6.213712,4.948348123,1.002189,6.200138
373.029,47.84314,26.27451,59,29.8254,50.58823,2501.199,185,1600.5,67.45098,1366.255,0.990823,86,28.3489,5.46875,2.35494,9.320568,3.054922321,1.577443,5.908654
373.888,58.03922,28.23529,59,29.8254,68.23529,2976.634,185,1635.75,67.45098,1470.683,0.990701,86,28.05359,5.46875,2.471364,12.42742,3.616824214,1.6565,7.50222
375.12,54.90196,25.4902,59,29.8254,65.4902,2837.843,185,1750.5,53.33333,1327.095,0.990884,82.4,27.46299,5.46875,2.173689,14.91291,2.017443182,1.457154,10.23427
376.008,49.01961,27.84314,59,29.8254,55.29412,2569.119,185,1981.5,53.33333,1227.019,0.990518,82.4,27.75829,5.46875,2.140614,18.01976,3.498704955,1.434717,12.5598
376.949,50.98039,29.01961,59,29.8254,64.70588,3094.754,185,1629,53.33333,1544.652,0.990945,82.4,28.05359,5.46875,2.410506,19.88388,1.980998937,1.616205,12.30282
377.801,58.43137,27.84314,59,29.8254,70.98039,3130.191,185,1629,53.33333,1564.957,0.9904265,82.4,28.05359,5.46875,2.261007,21.74799,2.187922535,1.515315,14.35212
378.884,62.35294,28.23529,59,29.8254,72.94118,3239.452,185,1773,53.33333,1593.965,0.990152,80.6,28.05359,7.8125,2.59308,23.6121,1.721246537,1.738779,13.57971
379.965,57.64706,29.80392,59,29.8254,66.27451,3159.721,185,1903,53.33333,1559.156,0.9901215,80.6,28.3489,7.8125,2.567943,25.47622,1.724440333,1.722401,14.79111
380.993,56.07843,30.58824,59,29.8254,61.56863,3059.318,185,2031,53.33333,1554.805,0.990152,80.6,28.3489,7.8125,3.102435,27.34033,1.813336576,2.080966,13.13829
381.958,69.01961,35.68628,59,29.8254,85.88235,3301.465,185,1544.5,53.33333,1485.186,0.9907315,80.6,28.9395,7.8125,3.274425,29.20445,1.93173057,2.19626,13.29735
383.084,72.54902,27.45098,59,29.8254,58.43137,2510.059,185,1538.75,53.33333,1113.89,0.987773,78.8,25.39589,5.46875,2.325834,30.44719,1.103676732,1.559098,19.52872
383.935,35.29412,19.21569,59,29.8254,41.56863,1804.289,185,1573.25,53.33333,910.837,0.986675,78.8,26.28179,5.46875,1.23039,31.68993,1.460329025,0.8272491,38.3076
384.842,45.09804,23.92157,59,29.8254,54.5098,2424.421,185,1612.75,63.92157,1183.508,0.989786,78.8,26.57709,5.46875,1.743714,32.3113,0.68508269,1.173686,27.52977
385.59,45.09804,23.52941,59,29.8254,53.72549,2377.173,185,1645.5,63.92157,1148.699,0.9898165,78.8,26.57709,5.46875,1.721223,32.93267,0.830708556,1.154906,28.51547
386.487,47.45098,24.31373,59,29.8254,56.86274,2501.199,185,1682,63.92157,1237.172,0.989725,78.8,27.46299,5.46875,1.869399,33.55404,0.692720178,1.25429,26.75142
387.367,49.80392,26.27451,59,29.8254,60,2628.179,185,1730.75,63.92157,1267.63,0.989542,78.8,28.05359,5.46875,1.973916,34.79679,1.412215909,1.324539,26.27086
388.215,49.80392,27.45098,59,29.8254,58.82353,2607.508,185,1767.25,63.92157,1227.019,0.9894505,78.8,28.05359,5.46875,2.051973,35.41816,0.732747642,1.377172,25.71804
389.085,39.60784,21.56863,59,29.8254,43.13726,1886.973,185,1787.25,63.92157,865.8753,0.98942,78.8,22.14758,5.46875,1.526742,36.6609,1.428436782,1.02476,35.7751
390.223,23.52941,16.47059,59,29.8254,28.23529,1086.708,185,1349.5,63.92157,478.6245,0.9898165,78.8,11.51674,5.46875,0.620487,36.6609,0,0.4164882,88.02386
390.949,18.03922,14.5098,59,29.8254,22.35294,885.903,185,1254.75,63.92157,449.617,0.994117,78.8,12.10734,5.46875,0.623133,36.6609,0,0.4180967,87.68522
391.953,18.43137,14.5098,59,29.8254,23.52941,912.4801,185,1253.25,63.92157,484.4261,0.9942085,78.8,13.58385,5.46875,0.60858,36.6609,0,0.4065658,90.17212
392.733,20.78431,14.5098,59,29.8254,25.09804,930.1981,185,1249,63.92157,453.9681,0.9934765,78.8,12.99324,5.46875,0.654885,36.03953,-0.796628205,0.4374599,82.38362
393.943,20,14.5098,59,29.8254,24.70588,939.0572,185,1250.75,67.05882,464.1208,0.993812,80.6,12.69794,5.46875,0.629748,36.03953,0,0.4209785,85.60896
394.702,18.82353,14.5098,59,29.8254,23.52941,885.903,185,1236.75,67.05882,433.6628,0.9940865,80.6,12.10734,5.46875,0.938007,36.03953,0,0.626834,57.49454
395.593,18.82353,12.94118,59,29.8254,21.56863,885.903,185,1230.75,67.05882,459.7696,0.9940865,80.6,9.744933,5.46875,0.588735,36.03953,0,0.3933203,91.62896
396.432,12.94118,11.76471,59,29.8254,15.29412,885.903,185,1207,67.05882,453.9681,0.994117,80.6,5.90602,5.46875,0.206388,35.41816,-0.740607867,0.1378831,256.871
397.37,10.58823,11.37255,59,29.8254,13.72549,885.903,185,1179,67.05882,459.7696,1.000003,82.4,5.610719,-1.5625,0.223587,34.79679,-0.662441365,0.1493687,232.959
398.481,10.58823,11.37255,59,29.8254,13.72549,885.903,185,1132.75,67.05882,468.4719,1.000003,82.4,5.610719,-1.5625,0.234171,34.17542,-0.559288929,0.1555186,219.7513
399.301,10.58823,11.37255,59,29.8254,13.72549,885.903,185,1276.75,67.05882,468.4719,1.000003,82.4,5.315418,-1.5625,0.22491,31.68993,-3.031085366,0.1493681,212.1599
400.143,10.98039,11.37255,59,29.8254,12.94118,885.903,185,1245.75,67.05882,474.2734,1.000003,82.4,5.315418,-1.5625,0.240786,29.20445,-2.951876485,0.1599118,182.6285
401.426,10.19608,11.37255,59,29.8254,13.33333,885.903,185,1180,67.05882,484.4261,1.000003,84.2,5.315418,-1.5625,0.236817,26.71896,-1.937248636,0.1572758,169.886
402.42,10.58823,10.98039,59,29.8254,13.72549,885.903,185,1127.25,67.05882,449.617,1.000003,84.2,7.087224,-1.5625,0.220941,24.23348,-2.500482897,0.1467322,165.1544
403.672,10.58823,12.15686,59,29.8254,23.52941,924.2921,185,859.25,77.64706,443.8155,0.904386,84.2,12.40264,-1.5625,0.306936,22.36936,-1.488913738,0.2038435,109.7379
404.526,20.39216,12.54902,59,29.8254,32.15686,918.3861,185,733.5,77.64706,449.617,0.904752,84.2,11.51674,-1.5625,0.332073,21.12662,-1.455199063,0.2438543,86.63625
405.931,18.82353,12.54902,59,29.8254,30.58824,885.903,185,699.25,77.64706,429.3117,0.904874,84.2,11.81204,-1.5625,0.373086,19.26251,-1.326768683,0.2738609,70.33682
406.773,19.21569,9.411765,59,29.8254,27.45098,885.903,185,656.75,77.64706,449.617,0.9049045,84.2,10.04023,-1.5625,0.37044,15.53428,-4.427826603,0.271882,57.13611
407.73,14.90196,11.37255,59,29.8254,24.70588,885.903,185,655.25,77.64706,424.9606,0.9045995,84.2,10.33554,-1.5625,0.255339,13.04879,-2.597168234,0.1873981,69.63143
408.813,15.68627,14.11765,59,29.8254,29.41176,915.4331,185,642.5,77.64706,488.7772,0.904569,84.2,13.58385,-1.5625,0.252693,9.941939,-2.868745152,0.1855186,53.58997
409.807,19.60784,13.72549,59,29.8254,37.2549,1104.426,185,649,77.64706,533.7389,0.9047825,84.2,14.46975,-1.5625,0.11907,6.213712,-3.750731388,0.08742011,71.07875
410.731,26.27451,12.15686,59,29.8254,43.13726,1222.546,185,653,77.64706,657.0209,0.902312,84.2,15.65095,-1.5625,0.358533,3.106856,-3.362398268,0.2631695,11.80553
411.581,25.4902,12.54902,59,29.8254,42.35294,1207.781,185,642.5,77.64706,587.4028,0.904325,84.2,14.76505,-1.5625,0.411453,0.6213712,-2.924099765,0.3028407,2.051809
412.485,25.09804,12.54902,59,29.8254,43.13726,1198.922,185,614,77.64706,603.357,0.904325,84.2,15.06035,-1.5625,0.387639,0,-0.687357522,0.2846778,0
413.78,25.09804,12.15686,59,29.8254,37.64706,1039.459,185,582,74.5098,498.9298,0.904325,84.2,12.99324,-1.5625,0.367794,0,0,0.2701038,0
414.868,20.39216,11.76471,59,29.8254,35.68628,983.3524,185,563.25,74.5098,468.4719,0.904325,84.2,12.69794,-1.5625,0.280476,0,0,0.2059785,0
415.787,20.39216,11.76471,59,29.8254,34.90196,959.7283,185,565.5,74.5098,484.4261,0.904325,84.2,12.99324,-1.5625,0.298998,0,0,0.2195808,0
416.6,20,11.76471,59,29.8254,34.90196,944.9632,185,556.25,74.5098,459.7696,0.904325,84.2,12.69794,-1.5625,0.257985,0,0,0.1894613,0
417.567,20,11.76471,59,29.8254,34.90196,950.8692,185,564.75,74.5098,464.1208,0.904325,86,12.69794,-1.5625,0.242109,0,0,0.1778022,0
418.462,19.60784,11.76471,59,29.8254,33.72549,924.2921,185,560.25,74.5098,443.8155,0.994239,86,12.40264,-1.5625,0.129654,0,0,0.09521647,0
419.462,19.60784,11.37255,59,29.8254,33.72549,918.3861,185,560,74.5098,443.8155,0.994239,86,12.40264,-1.5625,0.244755,0,0,0.1634901,0
420.285,19.60784,11.37255,59,29.8254,33.33333,903.621,185,611,74.5098,439.4644,0.994239,86,11.81204,-1.5625,0.2646,0,0,0.1767461,0
421.206,18.43137,12.94118,59,29.8254,40.78431,1328.854,185,686.5,74.5098,617.8608,0.994239,86,13.58385,-1.5625,0.269892,0,0,0.180281,0
422.115,24.31373,12.54902,59,29.8254,40,1154.627,185,712.25,74.5098,558.3953,0.994239,86,14.17445,-1.5625,0.367794,0,0,0.245677,0
