Time (sec),Absolute load value (%),Absolute throttle position (%),Ambient air temperature (F),Barometric pressure (inHg),Calculated load value (%),Commanded fuel rail pressure A (inHg),Engine coolant temperature (F),Engine RPM (RPM),Fuel level input (%),Fuel rail pressure (psi),Fuel/Air commanded equivalence ratio,Intake air temperature (F),Intake manifold absolute pressure (inHg),Long term fuel % trim - Bank 1 (%),Mass air flow rate (lb/min),Vehicle speed (MPH),Acceleration (mph/s),Fuel rate (gal/hr),Instant fuel economy (MPG)
614.818,10.58823,13.72549,62.6,29.5301,11.76471,885.903,185,2062.5,78.03922,429.3117,0.9894505,64.4,7.087224,4.6875,0.530523,71.45769,-0.579095993,0.356036,200.7036
615.979,19.21569,16.47059,62.6,29.5301,22.7451,1249.123,185,2054.25,78.03922,628.0134,0.989603,64.4,12.40264,4.6875,1.211868,70.83632,-0.535202412,0.8134145,87.08514
617.154,21.17647,16.47059,62.6,29.5301,23.92157,1255.029,185,2047,78.03922,687.4789,0.9896945,64.4,14.76505,4.6875,0.881118,70.21494,-0.528834043,0.5913216,118.7424
618.476,25.09804,17.64706,62.6,29.5301,29.41176,1544.424,185,2050.25,83.92157,781.7534,0.989725,64.4,18.60396,4.6875,1.295217,70.21494,0,0.8691446,80.78626
619.361,27.45098,17.64706,62.6,29.5301,30.58824,1588.719,185,2047.5,83.92157,771.6008,0.991189,64.4,18.30866,4.6875,1.288602,70.21494,0,0.864679,81.20348
620.797,27.45098,17.64706,62.6,29.5301,31.37255,1600.531,185,2048.5,83.92157,786.1046,0.9905485,64.4,18.30866,4.6875,1.244943,69.59357,-0.432708914,0.8341491,83.43062
621.747,27.05882,17.64706,62.6,29.5301,30.58824,1597.578,185,2049,83.92157,781.7534,0.9907315,64.4,18.30866,4.6875,1.394442,70.21494,0.654073684,0.934922,75.10246
622.963,27.45098,18.43137,62.6,29.5301,30.98039,1597.578,185,2047.75,83.92157,781.7534,0.990884,64.4,18.89926,4.6875,1.440747,70.21494,0,0.9657894,72.70213
623.722,27.05882,18.03922,62.6,29.5301,30.19608,1579.86,185,2044,83.92157,771.6008,0.9905485,64.4,18.01336,4.6875,1.484406,70.21494,0,0.9949026,70.57469
625.105,27.45098,18.03922,62.6,29.5301,30.98039,1594.625,185,2048,83.92157,786.1046,0.990579,64.4,18.30866,2.34375,1.426194,70.21494,0,0.9562106,73.43042
626.151,27.45098,18.03922,62.6,29.5301,30.58824,1582.813,185,2049.75,83.92157,810.7609,0.9902435,64.4,18.30866,2.34375,1.340199,70.21494,0,0.8985264,78.14455
627.15,27.05882,18.03922,62.6,29.5301,30.19608,1573.954,185,2053.75,83.92157,765.7993,0.990396,64.4,18.30866,2.34375,1.350783,70.21494,0,0.9059292,77.506
628.047,27.45098,18.03922,62.6,29.5301,30.19608,1585.766,185,2059.25,83.92157,775.9519,0.990518,64.4,18.60396,2.34375,1.340199,70.21494,0,0.8986924,78.13012
629.309,27.45098,18.03922,62.6,29.5301,30.58824,1585.766,183.2,2059.25,67.45098,775.9519,0.9907315,64.4,18.01336,2.34375,1.323,70.21494,0,0.8870501,79.15556
630.267,27.05882,17.64706,62.6,29.5301,30.58824,1538.518,183.2,2050.75,67.45098,662.8224,0.990884,64.4,11.51674,2.34375,1.279341,70.21494,0,0.8575926,81.87447
631.271,20,15.68627,62.6,29.5301,22.35294,1157.58,183.2,2054.25,67.45098,572.899,0.9895115,64.4,11.22144,2.34375,0.911547,70.21494,0,0.6109518,114.9271
632.38,19.21569,15.68627,62.6,29.5301,21.56863,1145.768,183.2,2045,67.45098,568.5479,0.9893895,64.4,10.92614,2.34375,0.896994,70.21494,0,0.6020317,116.63
633.559,19.60784,15.68627,62.6,29.5301,21.96078,1175.298,183.2,2042,67.45098,568.5479,0.9893285,66.2,10.92614,2.34375,0.891702,70.21494,0,0.5985537,117.3077
634.447,19.60784,15.68627,62.6,29.5301,21.56863,1142.815,183.2,2042,67.45098,578.7006,0.989298,66.2,10.92614,2.34375,0.878472,70.21494,0,0.5897095,119.067
635.83,19.60784,15.68627,62.6,29.5301,21.96078,1190.063,183.2,2033.75,67.45098,572.899,0.9892675,66.2,11.51674,2.34375,0.87318,70.21494,0,0.586175,119.7849
636.837,19.60784,16.07843,62.6,29.5301,24.31373,1408.586,183.2,2037.75,67.45098,771.6008,0.989115,66.2,19.19456,2.34375,0.850689,69.59357,-0.617050645,0.5710942,121.8601
637.997,29.41176,20,62.6,29.5301,36.07843,1866.302,183.2,2037,67.45098,939.8445,0.993263,66.2,25.98649,2.34375,1.681533,69.59357,0,1.12904,61.63961
638.832,38.82353,25.09804,62.6,29.5301,44.31372,2031.671,183.2,2021.25,67.45098,989.1573,0.992348,66.2,26.87239,2.34375,1.90512,68.97221,-0.744143713,1.273822,54.14587
640.005,38.43137,25.09804,62.6,29.5301,44.31372,2081.872,183.2,2015.25,67.45098,1003.661,0.992165,66.2,27.75829,2.34375,1.848231,68.97221,0,1.236924,55.76108
641.208,42.35294,25.88235,62.6,29.5301,46.66667,2176.368,183.2,2011,67.45098,1132.745,0.99186,66.2,27.46299,2.34375,2.106216,68.97221,0,1.40984,48.92202
642.333,41.17647,29.41176,62.6,29.5301,50.19608,2090.731,183.2,2003.5,67.45098,1009.463,0.991738,64.4,27.46299,2.34375,1.955394,68.35083,-0.552337778,1.309286,52.20465
643.507,42.7451,29.01961,62.6,29.5301,52.15686,2622.273,183.2,1996,67.45098,1401.065,0.992043,64.4,28.9395,2.34375,2.033451,68.35083,0,1.361719,50.19453
644.638,52.54902,32.54902,62.6,29.5301,59.21569,2814.219,183.2,2001.75,67.45098,1321.294,0.9909755,64.4,28.9395,6.25,2.398599,68.35083,0,1.60575,42.56631
645.757,52.15686,32.54902,62.6,29.5301,58.82353,2879.185,183.2,1998.25,67.45098,1376.408,0.990762,64.4,29.2348,6.25,2.938383,68.35083,0,1.969229,34.70944
646.933,52.94118,33.33333,62.6,29.5301,60,2899.856,183.2,2002.25,67.45098,1386.561,0.9907315,62.6,29.2348,6.25,2.811375,68.35083,0,1.884517,36.26968
647.866,52.15686,34.90196,62.6,29.5301,59.21569,2870.326,183.2,2004.75,67.45098,1390.912,0.9904265,62.6,29.5301,6.25,2.556036,68.35083,0,1.713411,39.89166
648.912,52.15686,32.94118,62.6,29.5301,59.21569,2823.078,183.2,2006.25,67.45098,1370.607,0.9904875,62.6,28.9395,6.25,2.631447,68.35083,0,1.764506,38.73653
649.996,52.54902,34.11765,62.6,29.5301,59.21569,2885.091,183.2,2007.5,67.45098,1401.065,0.9904265,62.6,28.9395,6.25,2.717442,68.35083,0,1.822057,37.513
651.117,52.54902,34.11765,62.6,29.5301,60,2808.313,183.2,2009.25,67.45098,1421.37,0.990274,62.6,28.9395,6.25,2.848419,68.97221,0.554308653,1.909995,36.11119
652.184,52.54902,30.58824,62.6,29.5301,58.43137,2828.984,183.2,2013.75,67.45098,1440.225,0.990152,62.6,28.9395,6.25,2.631447,68.97221,0,1.764777,39.08266
653.158,51.37255,31.76471,62.6,29.5301,57.64706,2834.89,183.2,2015.5,67.45098,1396.713,0.989969,62.6,28.3489,6.25,2.868264,68.97221,0,1.923836,35.8514
654.007,59.60784,29.80392,62.6,29.5301,57.64706,2642.944,183.2,2011.5,67.45098,1163.203,0.9890235,62.6,28.3489,6.25,3.273102,68.97221,0,2.195779,31.41127
654.959,49.01961,28.23529,62.6,29.5301,56.86274,2684.286,183.2,2009.5,67.45098,1316.943,0.9898165,62.6,28.6442,6.25,2.303343,68.97221,0,1.546688,44.59349
655.852,54.11765,33.33333,62.6,29.5301,60.39216,3006.164,183.2,1999,67.45098,1485.186,0.990152,62.6,28.6442,6.25,2.806083,68.35083,-0.695834267,1.882767,36.3034
657.009,53.72549,32.94118,62.6,29.5301,61.17647,3310.324,183.2,1982.75,67.45098,1446.026,0.9900605,62.6,28.6442,6.25,3.062745,68.35083,0,2.05428,33.2724
658.141,53.33333,35.29412,62.6,29.5301,60.39216,2926.433,183.2,1971,67.45098,1430.072,0.989786,62.6,28.9395,6.25,3.243996,67.72946,-0.548913428,2.176052,31.12493
659.119,54.5098,34.5098,62.6,29.5301,61.17647,3009.117,183.2,1958.25,67.45098,1460.53,0.989847,62.6,28.6442,6.25,2.722734,67.10809,-0.635347648,1.826899,36.73333
660.079,54.11765,35.68628,62.6,29.5301,61.96078,3062.271,183.2,1943,67.45098,1499.69,0.9896335,62.6,29.2348,6.25,3.106404,66.48672,-0.647260417,2.084206,31.90027
661.148,55.29412,32.94118,62.6,29.5301,62.35294,3085.896,183.2,1923,70.98039,1643.278,0.9893895,62.6,28.6442,6.25,2.948967,66.48672,0,1.979002,33.59609
662.178,57.64706,33.33333,62.6,29.5301,65.09804,3159.721,183.2,1905.5,70.98039,1604.117,0.989237,62.6,28.6442,6.25,2.671137,65.86535,-0.603271845,1.792997,36.73478
663.323,57.2549,35.29412,62.6,29.5301,67.45098,3381.197,183.2,1888.5,70.98039,1608.469,0.9892675,62.6,29.2348,6.25,2.475333,65.24397,-0.542689956,1.66182,39.26056
664.314,58.43137,33.72549,62.6,29.5301,67.45098,3266.029,183.2,1872.75,70.98039,1643.278,0.989115,62.6,29.2348,6.25,3.090528,64.6226,-0.627013118,2.074768,31.1469
665.489,58.43137,34.5098,62.6,29.5301,67.84314,3304.418,183.2,1858.25,70.98039,1608.469,0.989054,62.6,28.6442,6.25,2.85768,64.00124,-0.528817021,1.918746,33.35576
666.545,59.60784,35.68628,62.6,29.5301,88.23529,4036.765,183.2,1852.75,70.98039,1950.758,0.989115,62.6,29.8254,6.25,2.687013,63.37986,-0.58842803,1.804265,35.12779
667.894,89.41177,45.09804,62.6,29.5301,98.82353,4429.515,183.2,2200.75,70.98039,2208.925,0.9907925,62.6,28.6442,6.25,4.649022,63.37986,0,3.121516,20.3042
669.059,89.41177,56.47059,62.6,29.5301,99.60784,4429.515,183.2,2209.5,70.98039,2198.772,0.9903045,62.6,29.2348,6.25,4.285197,63.37986,0,2.872359,22.06544
670.013,90.98039,59.21569,62.6,29.5301,100,4429.515,183.2,2221.5,70.98039,2134.956,0.990274,62.6,29.2348,6.25,4.781322,64.00124,0.651341719,3.20649,19.9599
670.916,91.76471,60.78431,62.6,29.5301,100,4429.515,183.2,2217.75,70.98039,2145.108,0.9902435,62.6,30.1207,6.25,5.377995,64.00124,0,3.606747,17.74486
672.092,91.76471,62.35294,62.6,29.5301,100,4429.515,185,2235.5,63.92157,2139.307,0.9901825,62.6,29.2348,6.25,6.088446,64.6226,0.528367347,4.083336,15.82593
673.055,86.66666,41.17647,62.6,29.5301,93.72549,4429.515,185,2244.25,63.92157,2204.574,0.9901215,62.6,28.6442,6.25,4.527306,64.6226,0,3.036514,21.28184
673.986,83.13725,40.39216,62.6,29.5301,90.98039,4429.515,185,2258.25,63.92157,2134.956,0.990762,62.6,28.9395,6.25,5.047245,64.6226,0,3.385451,19.08833
674.908,83.13725,41.17647,62.6,29.5301,90.19608,4429.515,185,2266,63.92157,2198.772,0.990945,62.6,28.9395,6.25,4.593456,65.24397,0.673937093,3.079079,21.18944
675.995,80.78432,41.56863,62.6,29.5301,86.66666,4429.515,185,2272.25,63.92157,2208.925,0.991067,62.6,29.5301,6.25,5.069736,65.24397,0,3.397711,19.20233
677.034,74.11765,36.47059,62.6,29.5301,78.43137,4376.361,185,2270.5,63.92157,2045.032,0.9908535,62.6,28.3489,6.25,4.20714,65.86535,0.598055823,2.819257,23.36266
678.092,67.05882,32.94118,62.6,29.5301,72.94118,4216.898,185,2274.75,63.92157,2016.025,0.991006,62.6,27.16769,6.25,3.943863,65.86535,0,2.643401,24.91689
679.197,67.05882,32.94118,62.6,29.5301,72.94118,4219.851,185,2265.75,63.92157,2085.643,0.991433,62.6,27.75829,6.25,3.852576,65.86535,0,2.581818,25.51123
680.241,67.05882,32.54902,62.6,29.5301,72.94118,4210.992,185,2260.5,63.92157,2129.154,0.9915855,62.6,28.6442,6.25,3.617082,65.86535,0,2.422957,27.18387
681.434,67.45098,32.94118,62.6,29.5301,72.94118,4205.086,185,2257.75,63.92157,2104.498,0.991677,62.6,28.3489,6.25,3.994137,65.24397,-0.520854987,2.675121,24.38917
682.423,67.05882,32.94118,62.6,29.5301,73.33334,4231.663,185,2254.25,87.05882,2129.154,0.9916465,62.6,28.3489,6.25,3.66471,65.24397,0,2.454257,26.584
683.529,66.66666,32.94118,62.6,29.5301,72.94118,4172.603,185,2253.25,87.05882,2045.032,0.9915855,62.6,28.6442,6.25,3.742767,65.24397,0,2.506609,26.02878
684.85,66.66666,32.54902,62.6,29.5301,72.94118,4249.381,185,2246.25,87.05882,2149.459,0.9915245,60.8,28.05359,6.25,4.037796,65.24397,0,2.704362,24.12546
685.946,67.05882,32.94118,62.6,29.5301,72.94118,4249.381,185,2239.75,87.05882,2134.956,0.9917075,60.8,27.46299,6.25,3.920049,65.24397,0,2.625661,24.84859
687.077,66.66666,32.94118,62.6,29.5301,73.33334,4219.851,185,2239.25,87.05882,2050.833,0.9914025,60.8,28.05359,6.25,3.827439,64.6226,-0.549398762,2.563158,25.2121
688.19,66.66666,32.94118,60.8,29.5301,71.76471,4172.603,185,2239.5,87.05882,2050.833,0.9912805,60.8,28.3489,6.25,3.906819,64.6226,0,2.617122,24.69224
689.23,67.45098,32.54902,60.8,29.5301,72.94118,4222.804,185,2233.5,87.05882,2030.528,0.991372,60.8,28.3489,6.25,3.55887,64.6226,0,2.384329,27.10305
690.14,67.05882,32.54902,60.8,29.5301,73.33334,4146.026,185,2235.5,87.05882,2016.025,0.9914025,60.8,27.75829,6.25,3.962385,64.6226,0,2.654427,24.34522
691.319,67.05882,32.54902,60.8,29.5301,72.54902,4199.18,185,2238,87.05882,2110.299,0.991311,60.8,28.3489,6.25,3.901527,64.6226,0,2.613577,24.72573
692.496,67.45098,32.94118,60.8,29.5301,73.72549,4196.227,185,2247.5,87.05882,2100.146,0.991555,60.8,28.3489,6.25,3.73086,64.6226,0,2.49948,25.85442
693.682,66.66666,33.33333,60.8,29.5301,72.94118,4246.428,185,2254.5,70.98039,2134.956,0.991189,60.8,27.75829,6.25,3.688524,65.24397,0.523920742,2.470509,26.40912
694.606,74.90196,41.56863,60.8,29.5301,85.88235,4429.515,185,2296.25,70.98039,2204.574,0.991311,60.8,29.2348,6.25,4.238892,65.86535,0.672489177,2.840184,23.19052
695.625,91.37255,50.58823,60.8,29.5301,98.82353,4429.515,185,2283.5,70.98039,2174.116,0.9899385,60.8,29.2348,6.25,5.71536,65.86535,0,3.828991,17.20175
696.957,65.88235,32.94118,60.8,29.5301,69.80392,4030.859,185,2303.5,70.98039,2045.032,0.990945,60.8,27.75829,6.25,3.713661,66.48672,0.466493994,2.491407,26.68641
697.957,66.27451,32.15686,60.8,29.5301,70.19608,4063.342,185,2324,70.98039,2075.49,0.991067,60.8,27.46299,6.25,3.718953,67.10809,0.62137,2.492423,26.92484
699.373,49.01961,26.66667,60.8,29.5301,52.94118,2781.735,185,2107.5,70.98039,1628.774,0.9932935,60.8,27.75829,6.25,3.273102,67.72946,0.438820621,2.193346,30.87951
700.98,55.68628,33.33333,60.8,29.5301,63.13726,3254.217,185,2004.25,70.98039,1575.11,0.991433,60.8,29.5301,6.25,3.106404,68.35083,0.386664592,2.076974,32.90886
702.732,57.2549,32.94118,60.8,29.5301,63.52941,3266.029,185,2032.5,70.98039,1579.461,0.9911585,60.8,28.05359,6.25,2.640708,68.97221,0.35466895,1.768918,38.99118
703.705,56.07843,32.54902,60.8,29.5301,62.35294,3236.499,185,2047.5,70.98039,1575.11,0.9914635,60.8,28.9395,6.25,2.769039,69.59357,0.638602261,1.855396,37.50874
704.533,56.47059,32.15686,60.8,29.5301,62.35294,3189.251,185,2057.5,70.98039,1575.11,0.991494,60.8,28.05359,6.25,3.089205,70.21494,0.75044686,2.069287,33.93195
705.623,55.68628,31.76471,60.8,29.5301,62.7451,3260.123,185,2072,60.39216,1638.926,0.991555,60.8,27.75829,6.25,2.85768,70.21494,0,1.914142,36.6822
706.872,56.86274,31.76471,60.8,29.5301,62.35294,3239.452,185,2082.75,60.39216,1628.774,0.9912195,60.8,28.05359,6.25,2.889432,70.83632,0.497502002,1.935291,36.60241
707.94,56.47059,31.37255,60.8,29.5301,62.35294,3201.063,185,2091.75,60.39216,1549.003,0.9914025,60.8,28.05359,6.25,3.160647,71.45769,0.581807116,2.117663,33.74366
709.116,55.68628,30.98039,60.8,29.5301,62.35294,3195.157,185,2093.5,60.39216,1534.499,0.991433,60.8,28.05359,6.25,2.747871,71.45769,0,1.840759,38.81968
710.21,55.68628,30.58824,60.8,29.5301,61.56863,3204.016,185,2097.5,60.39216,1549.003,0.9914635,60.8,27.75829,6.25,2.97675,71.45769,0,1.994021,35.83598
711.208,52.94118,30.19608,60.8,29.5301,58.82353,3000.258,185,2111.5,60.39216,1505.492,0.991372,60.8,27.75829,6.25,2.774331,72.07906,0.62261523,1.85837,38.78617
712.356,53.72549,29.41176,60.8,29.5301,57.2549,2666.568,185,2109.5,60.39216,1177.706,0.991433,60.8,26.57709,2.34375,2.722734,72.07906,0,1.823977,39.51754
713.446,44.70588,26.66667,60.8,29.5301,49.01961,2344.69,185,2114.5,60.39216,1138.546,0.992165,60.8,27.46299,2.34375,2.444904,72.07906,0,1.637756,44.01087
714.507,45.09804,26.66667,60.8,29.5301,50.19608,2371.267,185,2114,60.39216,1153.05,0.992104,60.8,27.46299,2.34375,2.218671,72.07906,0,1.485114,48.53437
715.755,45.09804,26.66667,60.8,29.5301,49.41177,2326.972,185,2114.75,60.39216,1118.241,0.9925005,60.8,26.87239,2.34375,2.393307,72.07906,0,1.602108,44.99013
716.952,44.70588,26.66667,60.8,29.5301,49.41177,2324.019,186.8,2097.5,67.45098,1173.355,0.9924395,60.8,27.16769,2.34375,2.243808,71.45769,-0.519106099,1.501432,47.59303
718.121,32.94118,16.47059,60.8,29.5301,30.58824,1526.706,186.8,2073.25,67.45098,642.5172,0.9918295,60.8,13.87915,2.34375,1.651104,71.45769,0,1.104895,64.67373
719.27,21.56863,16.86275,60.8,29.5301,23.52941,1252.076,186.8,2065,67.45098,612.0593,0.989969,60.8,12.40264,2.34375,1.090152,70.83632,-0.540791993,0.7299628,97.041
720.323,21.56863,17.2549,60.8,29.5301,24.70588,1314.089,186.8,2049.25,67.45098,642.5172,0.9896945,60.8,13.28854,2.34375,1.087506,70.21494,-0.590104463,0.7295595,96.24293
721.285,23.13725,17.64706,60.8,29.5301,26.66667,1446.975,186.8,2047.5,67.45098,701.9827,0.989176,62.6,17.71806,2.34375,1.205253,69.59357,-0.645914761,0.8087751,86.04812
722.195,26.66667,18.43137,60.8,29.5301,31.76471,1665.498,186.8,2030.5,67.45098,841.2189,0.9896335,62.6,23.03348,2.34375,1.238328,68.97221,-0.682813187,0.8314053,82.95858
723.213,35.29412,24.70588,60.8,29.5301,42.35294,2019.859,186.8,2021.5,67.45098,1079.081,0.992775,62.6,26.57709,2.34375,2.133999,68.97221,0,1.432091,48.1619
724.483,45.4902,27.84314,60.8,29.5301,49.41177,2321.066,186.8,2015.75,67.45098,1128.394,0.9918905,62.6,28.05359,2.34375,2.200149,68.97221,0,1.471811,46.86214
725.823,44.70588,28.62745,60.8,29.5301,49.80392,2347.643,186.8,2011.25,67.45098,1138.546,0.991738,62.6,28.05359,2.34375,2.418444,68.35083,-0.463716418,1.619284,42.21053
727.072,45.09804,29.80392,60.8,29.5301,50.19608,2338.784,186.8,2013.5,67.45098,1148.699,0.991738,62.6,28.6442,2.34375,2.505762,68.35083,0,1.678006,40.73336
728.159,45.09804,29.41176,60.8,29.5301,51.37255,2442.139,186.8,2010,81.17647,1128.394,0.9918295,62.6,28.3489,2.34375,2.348325,68.35083,0,1.572577,43.46422
729.089,45.88235,30.19608,60.8,29.5301,52.15686,2433.28,186.8,2010.75,81.17647,1183.508,0.9914025,62.6,28.6442,2.34375,2.651292,68.35083,0,1.775298,38.50105
730.078,45.88235,29.80392,60.8,29.5301,50.98039,2371.267,186.8,2008.75,81.17647,1163.203,0.991433,62.6,28.6442,2.34375,2.32848,68.35083,0,1.559815,43.81982
731.177,46.27451,29.80392,60.8,29.5301,50.98039,2338.784,186.8,2017,81.17647,1198.012,0.991433,62.6,27.46299,2.34375,2.181627,68.35083,0,1.461396,46.77093
732.181,45.4902,29.80392,60.8,29.5301,51.37255,2397.844,186.8,2012.5,81.17647,1167.554,0.991433,62.6,28.6442,2.34375,2.470041,68.35083,0,1.654594,41.30973
733.475,45.4902,28.62745,60.8,29.5301,47.05882,2123.214,186.8,2004.5,81.17647,876.028,0.9914635,62.6,18.01336,2.34375,2.459457,68.35083,0,1.647504,41.4875
734.644,26.27451,17.2549,60.8,29.5301,29.01961,1514.894,186.8,1996.75,81.17647,751.2955,0.988871,62.6,16.83216,2.34375,1.049139,68.35083,0,0.7027599,97.26057
735.999,28.23529,18.43137,60.8,29.5301,33.72549,1765.9,186.8,1984.25,81.17647,884.7302,0.989664,62.6,24.21468,2.34375,1.367982,67.72946,-0.458575646,0.9187375,73.72015
737.349,33.33333,21.96078,60.8,29.5301,38.82353,1901.738,186.8,1972.25,81.17647,929.6919,0.9926225,62.6,25.39589,2.34375,1.550556,67.72946,0,1.04052,65.09195
738.284,34.11765,21.17647,60.8,29.5301,37.64706,1866.302,186.8,1968,81.17647,910.837,0.9918905,62.6,25.69119,2.34375,1.595538,67.10809,-0.664566845,1.067514,62.86388
739.256,32.94118,20.78431,60.8,29.5301,37.64706,1860.396,185,1964.25,63.92157,915.1881,0.9922565,62.6,25.10059,2.34375,1.542618,67.10809,0,1.032869,64.9725
740.037,34.11765,21.56863,60.8,29.5301,38.03922,1881.067,185,1961.75,63.92157,919.5392,0.992043,62.6,25.98649,2.34375,1.583631,67.10809,0,1.059939,63.31318
741.054,34.5098,21.96078,60.8,29.5301,38.82353,1892.879,185,1962.25,63.92157,970.3025,0.9918905,62.6,25.69119,2.34375,1.539972,67.10809,0,1.030939,65.09414
742.403,33.72549,21.56863,60.8,29.5301,38.43137,1884.02,185,1961,63.92157,915.1881,0.991677,62.6,24.21468,2.34375,1.602153,67.10809,0,1.072731,62.55816
743.792,21.17647,14.90196,60.8,29.5301,18.03922,977.4463,185,1950.25,63.92157,459.7696,0.989664,62.6,7.382525,2.34375,1.166886,67.10809,0,0.7814638,85.87486
744.981,18.03922,15.68627,60.8,29.5301,20.78431,1071.943,185,1930,63.92157,527.9374,0.99003,62.6,10.33554,2.34375,1.000188,66.48672,-0.522598823,0.6711885,99.05818
745.989,18.82353,16.07843,60.8,29.5301,21.56863,1107.379,185,1924.25,63.92157,538.09,0.9895115,62.6,11.22144,2.34375,0.919485,65.86535,-0.616438492,0.6168037,106.7849
747.037,13.72549,13.33333,60.8,29.5301,13.33333,885.903,185,1915.75,63.92157,429.3117,0.9899995,62.6,6.201321,2.34375,0.416745,65.86535,0,0.279705,235.4815
748.497,10.58823,13.72549,60.8,29.5301,12.15686,885.903,185,1905.5,63.92157,439.4644,0.9898165,64.4,6.201321,2.34375,0.546399,65.86535,0,0.3665436,179.6931
749.519,10.58823,13.72549,60.8,29.5301,12.15686,885.903,185,1895.5,63.92157,439.4644,0.9899385,64.4,5.90602,2.34375,0.518616,65.24397,-0.608003914,0.3479701,187.4988
750.569,10.98039,12.54902,60.8,29.5301,12.15686,885.903,185,1872.5,70.98039,468.4719,1.000003,64.4,5.315418,-2.34375,0.42336,65.24397,0,0.2840222,229.7144
751.583,9.019608,14.11765,60.8,29.5301,13.72549,888.856,185,1882.25,70.98039,449.617,0.90097,64.4,8.268428,-2.34375,0.35721,64.6226,-0.612790927,0.2372317,272.4029
752.592,15.29412,14.90196,60.8,29.5301,17.64706,971.5403,185,1873.25,70.98039,488.7772,0.90097,64.4,8.563729,2.34375,0.759402,64.6226,0,0.5597731,115.4443
753.602,15.68627,14.5098,60.8,29.5301,17.64706,983.3524,185,1872.75,70.98039,478.6245,0.901214,64.4,8.563729,2.34375,0.75411,64.6226,0,0.5558723,116.2544
754.844,16.07843,14.90196,60.8,29.5301,18.43137,1021.741,185,1868.75,70.98039,503.2809,0.901397,64.4,9.744933,2.34375,0.775278,64.00124,-0.500289855,0.571321,112.0232
755.961,17.64706,15.68627,60.8,29.5301,20.39216,1089.661,185,1863.75,70.98039,593.2043,0.9015495,64.4,16.24155,2.34375,0.816291,64.00124,0,0.6014224,106.4165
756.878,26.66667,17.64706,60.8,29.5301,31.37255,1544.424,185,1880.5,70.98039,775.9519,0.9005125,64.4,19.19456,2.34375,1.193346,64.00124,0,0.8790781,72.80494
757.787,28.23529,18.03922,60.8,29.5301,32.94118,1615.297,185,1871.75,70.98039,835.4174,0.992592,64.4,22.14758,2.34375,1.371951,64.00124,0,1.011811,63.25412
759.05,30.98039,18.43137,60.8,29.5301,35.68628,1706.84,185,1863.75,70.98039,831.0662,0.993995,64.4,20.08047,2.34375,1.354752,64.00124,0,0.9064413,70.60714
759.887,25.88235,14.11765,60.8,29.5301,23.92157,1068.99,185,1837.5,70.98039,523.5862,0.99186,64.4,10.63084,2.34375,1.008126,63.37986,-0.742389486,0.6735678,94.09575
761.084,15.29412,18.82353,60.8,29.5301,30.19608,1461.74,183.2,1838.75,93.33334,944.1957,0.991799,64.4,26.87239,2.34375,0.662823,62.75849,-0.519106099,0.4438108,141.4082
762.262,41.56863,26.27451,60.8,29.5301,49.01961,2205.898,183.2,1815.5,93.33334,1128.394,0.9929885,64.4,28.3489,2.34375,1.946133,62.13712,-0.527478778,1.303165,47.68168
763.679,81.96078,37.2549,60.8,29.5301,96.47059,4423.609,183.2,2169,93.33334,2153.81,0.9960995,64.4,29.5301,6.25,3.365712,62.13712,0,2.251041,27.60373
764.803,89.41177,48.23529,60.8,29.5301,97.64706,4429.515,183.2,2174.75,93.33334,2145.108,0.993873,64.4,29.2348,6.25,5.077674,62.13712,0,3.385422,18.35432
765.872,77.64706,45.4902,60.8,29.5301,85.09804,4429.515,183.2,2178.25,93.33334,2184.268,0.992348,62.6,27.46299,6.25,4.691358,62.75849,0.581262862,3.134861,20.01954
766.695,51.37255,27.84314,60.8,29.5301,56.86274,2802.406,183.2,2164.25,93.33334,1276.332,0.992958,62.6,25.69119,6.25,3.193722,62.75849,0,2.13739,29.36221
767.822,44.70588,25.09804,60.8,29.5301,48.62745,2188.18,183.2,2141,93.33334,1013.814,0.9934765,62.6,24.80528,2.34375,2.36817,62.75849,0,1.583918,39.62231
768.845,40,23.52941,60.8,29.5301,45.09804,2114.355,183.2,2113,93.33334,1034.119,0.9929275,62.6,25.69119,2.34375,2.02419,61.51575,-1.214799609,1.353145,45.46131
769.969,45.4902,26.27451,60.8,29.5301,50.58823,2427.374,183.2,2099,93.33334,1202.363,0.9929885,62.6,26.87239,2.34375,2.32848,60.89438,-0.552820285,1.55742,39.09953
771.269,47.45098,29.41176,60.8,29.5301,58.43137,3127.238,183.2,2065.75,93.33334,1712.896,0.9919515,62.6,28.05359,2.34375,2.475333,60.27301,-0.477976923,1.655542,36.40682
772.799,70.19608,34.90196,60.8,29.5301,79.21568,4346.831,183.2,2047,60.39216,2184.268,0.992897,62.6,29.2348,6.25,3.689847,59.65163,-0.406130719,2.470407,24.14647
773.705,68.62745,34.11765,60.8,29.5301,75.68627,4205.086,183.2,2041.5,60.39216,2030.528,0.992409,62.6,28.05359,6.25,3.713661,59.03026,-0.685838852,2.483984,23.76435
775.091,67.45098,34.11765,60.8,29.5301,76.07843,4323.207,183.2,2042,60.39216,2153.81,0.992165,62.6,28.9395,6.25,3.446415,59.03026,0,2.306362,25.59453
775.965,68.23529,33.72549,60.8,29.5301,76.86275,4290.724,183.2,2039,60.39216,2075.49,0.99247,62.6,28.05359,6.25,3.417309,59.03026,0,2.287447,25.80618
