Time (sec),Absolute load value (%),Absolute throttle position (%),Ambient air temperature (F),Barometric pressure (inHg),Calculated load value (%),Commanded fuel rail pressure A (inHg),Engine coolant temperature (F),Engine RPM (RPM),Fuel level input (%),Fuel rail pressure (psi),Fuel/Air commanded equivalence ratio,Intake air temperature (F),Intake manifold absolute pressure (inHg),Long term fuel % trim - Bank 1 (%),Mass air flow rate (lb/min),Vehicle speed (MPH),Acceleration (mph/s),Fuel rate (gal/hr),Instant fuel economy (MPG)
957.125,75.68627,31.37255,64.4,29.8254,88.23529,3803.477,183.2,1788,56.86274,1821.674,0.997411,68,24.50998,8.59375,3.113019,22.36936,2.597157785,2.07217,10.79514
958.153,38.03922,20,64.4,29.8254,41.96078,1730.464,183.2,1599.25,56.86274,765.7993,0.993141,68,16.53686,8.59375,1.502928,24.85485,2.417791829,1.000725,24.83684
959.159,20.78431,12.15686,64.4,29.8254,18.03922,885.903,183.2,1181,56.86274,449.617,0.9956115,68,6.496622,5.46875,0.220941,24.85485,0,0.1477461,168.2267
959.987,10.98039,11.37255,64.4,29.8254,13.33333,885.903,183.2,1167.25,56.86274,474.2734,1.000003,68,5.90602,5.46875,0.242109,24.85485,0,0.1614997,153.9003
960.821,10.58823,11.37255,64.4,29.8254,13.33333,885.903,183.2,1105.25,56.86274,488.7772,1.000003,68,5.90602,5.46875,0.219618,24.23348,-0.745047962,0.1458536,166.1493
961.625,10.19608,10.98039,64.4,29.8254,13.72549,885.903,183.2,1003.25,56.86274,498.9298,1.000003,68,6.201321,5.46875,0.203742,22.36936,-2.318557214,0.1353099,165.3194
962.698,10.58823,10.98039,64.4,29.8254,14.5098,885.903,183.2,1180.25,56.86274,478.6245,1.000003,68,7.677826,8.59375,0.197127,19.88388,-2.31638397,0.1309168,151.8818
963.608,30.19608,25.88235,64.4,29.8254,50.98039,2728.581,183.2,1611.25,56.86274,1440.225,0.902617,68,27.16769,8.59375,2.335095,18.64114,-1.365648352,1.550793,12.02039
964.573,56.47059,25.88235,64.4,29.8254,63.13726,2713.816,183.2,1584,63.92157,1128.394,0.901397,68,16.83216,8.59375,2.46078,19.88388,1.287813472,1.810589,10.98199
965.435,29.80392,15.68627,64.4,29.8254,28.62745,1110.332,183.2,1491,63.92157,493.1283,0.9928055,68,10.33554,8.59375,0.898317,21.12662,1.441693735,0.661857,31.92022
966.509,15.68627,14.11765,64.4,29.8254,17.64706,885.903,183.2,1498,63.92157,453.9681,0.995581,68,12.69794,8.59375,0.469665,21.12662,0,0.3141772,67.24428
967.367,24.31373,16.07843,64.4,29.8254,28.62745,1187.11,183.2,1519,63.92157,583.0517,0.993202,68,15.35565,8.59375,1.1907,21.12662,0,0.7942851,26.59828
968.344,27.05882,16.07843,64.4,29.8254,29.41176,1154.627,183.2,1525,63.92157,533.7389,0.9941475,68,10.92614,8.59375,1.4553,21.12662,0,0.9731182,21.71023
969.211,14.90196,12.94118,64.4,29.8254,15.68627,885.903,183.2,1504.75,63.92157,429.3117,0.9966485,68,10.04023,8.59375,0.500094,21.74799,0.716689735,0.3340808,65.098
970.282,19.60784,15.68627,64.4,29.8254,25.88235,1060.131,183.2,1477.5,63.92157,652.6698,0.996862,68,23.62408,8.59375,0.947268,21.12662,-0.580177404,0.6312211,33.46944
971.052,38.03922,22.35294,64.4,29.8254,45.09804,2081.872,183.2,1571,63.92157,1054.424,0.9914025,68,27.16769,8.59375,1.807218,21.12662,0,1.203999,17.54704
971.896,39.60784,19.21569,64.4,29.8254,42.35294,1771.806,183.2,1612.5,63.92157,831.0662,0.9926835,68,18.30866,8.59375,1.570401,22.36936,1.472440758,1.051989,21.26387
972.681,28.62745,18.82353,64.4,29.8254,36.07843,1568.048,183.2,1353.25,63.92157,796.2572,0.993507,68,23.32878,8.59375,0.956529,22.99073,0.79155414,0.6399382,35.92649
973.913,32.15686,17.2549,64.4,29.8254,43.13726,1671.404,183.2,1157,70.98039,791.9061,0.9921345,68,22.44288,8.59375,1.272726,22.99073,0,0.8507749,27.02329
974.781,27.45098,11.76471,64.4,29.8254,31.37255,1001.07,183.2,1147.75,70.98039,449.617,0.9932935,68,8.563729,8.59375,0.308259,23.6121,0.715864055,0.2063459,114.4297
975.791,11.76471,10.98039,64.4,29.8254,14.5098,885.903,183.2,1112.5,70.98039,468.4719,1.000003,68,6.201321,5.46875,0.111132,23.6121,0,0.074304,317.777
976.832,10.58823,11.37255,64.4,29.8254,14.11765,885.903,183.2,1068.75,70.98039,484.4261,1.000003,68,6.201321,5.46875,0.227556,22.99073,-0.596897214,0.1511254,152.1302
978.128,10.58823,10.98039,64.4,29.8254,14.5098,885.903,183.2,1029,70.98039,424.9606,1.000003,69.8,12.69794,8.59375,0.205065,21.74799,-0.958904321,0.1361886,159.6903
979.148,24.70588,17.64706,64.4,29.8254,29.80392,1275.7,183.2,1619.25,70.98039,628.0134,0.9040505,69.8,20.67107,8.59375,0.777924,21.12662,-0.609186275,0.516638,40.89251
980.036,32.94118,19.60784,64.4,29.8254,41.17647,2087.778,183.2,1757.25,70.98039,1097.936,0.901824,69.8,27.16769,8.59375,1.913058,21.12662,0,1.405355,15.03294
981.179,47.84314,27.45098,64.4,29.8254,55.29412,2539.589,183.2,1837,70.98039,1257.477,0.9017935,69.8,28.3489,8.59375,1.856169,22.36936,1.087261592,1.36693,16.36467
982.225,49.80392,27.45098,64.4,29.8254,56.47059,2637.038,183.2,1915.5,70.98039,1276.332,0.9953065,68,27.46299,8.59375,2.35494,23.6121,1.188087954,1.734297,13.6148
983.495,47.84314,25.88235,64.4,29.8254,52.94118,2471.669,183.2,2021.25,70.98039,1183.508,0.994117,68,25.39589,8.59375,2.295405,25.47622,1.467811024,1.531628,16.63343
984.708,27.05882,12.94118,64.4,29.8254,27.45098,1054.225,183.2,1357.25,77.64706,424.9606,0.9932325,68,8.85903,8.59375,1.174824,27.34033,1.536776587,0.7848487,34.83516
985.828,11.37255,12.94118,64.4,29.8254,13.72549,885.903,183.2,1331.25,77.64706,433.6628,0.9958555,68,7.087224,8.59375,0.346626,27.34033,0,0.231772,117.9622
986.997,10.98039,12.54902,64.4,29.8254,13.33333,885.903,183.2,1293,77.64706,433.6628,0.9957335,68,7.087224,8.59375,0.381024,26.71896,-0.531539778,0.2541012,105.1509
987.955,10.98039,12.54902,64.4,29.8254,13.33333,885.903,183.2,1265,77.64706,433.6628,0.9957335,68,6.791923,8.59375,0.371763,26.71896,0,0.2479555,107.7571
989.378,11.37255,11.37255,64.4,29.8254,12.94118,885.903,183.2,1203.75,77.64706,459.7696,1.000003,68,5.610719,5.46875,0.257985,26.09759,-0.436661982,0.1720688,151.6696
990.56,10.58823,14.5098,64.4,29.8254,16.47059,885.903,183.2,1221.75,77.64706,449.617,1.000003,68,11.81204,5.46875,0.235494,24.85485,-1.051387479,0.1563972,158.9213
991.712,34.11765,24.31373,64.4,29.8254,44.31372,1907.644,183.2,1247.25,77.64706,1003.661,0.9019765,69.8,27.75829,8.59375,1.412964,24.85485,0,0.9383833,26.48688
992.511,36.86274,20,64.4,29.8254,45.09804,1842.678,183.2,1269,77.64706,890.5317,0.991067,69.8,25.39589,8.59375,1.156302,25.47622,0.777684606,0.8513864,29.92321
993.59,27.84314,9.411765,64.4,29.8254,29.01961,1009.929,183.2,1267.25,77.64706,449.617,0.9918905,69.8,10.33554,8.59375,0.411453,26.09759,0.575875811,0.2757198,94.6526
994.675,15.29412,17.64706,64.4,29.8254,28.23529,1139.862,183.2,1279.5,77.64706,706.3338,0.9953675,69.8,26.87239,8.59375,0.25137,26.09759,0,0.1683063,155.0601
995.958,36.07843,21.17647,64.4,29.8254,44.70588,1875.161,183.2,1306.5,74.5098,964.501,0.990762,68,26.28179,8.59375,1.316385,26.09759,0,0.8783147,29.71326
996.959,35.29412,19.21569,64.4,29.8254,41.56863,1789.524,183.2,1342,74.5098,860.0738,0.9905485,68,24.50998,8.59375,1.127196,27.34033,1.241498501,0.7555805,36.18454
998.065,34.5098,20.39216,64.4,29.8254,42.7451,1851.537,183.2,1373.75,74.5098,905.0355,0.990518,68,27.16769,8.59375,1.158948,27.34033,0,0.777032,35.1856
999.134,45.09804,24.31373,64.4,29.8254,53.33333,2326.972,183.2,1423,74.5098,1187.859,0.9919515,68,28.05359,8.59375,1.496313,27.9617,0.581262862,1.003254,27.87102
1000.305,45.4902,23.13725,64.4,29.8254,50.58823,2273.818,183.2,1444.5,74.5098,1097.936,0.991982,68,27.46299,8.59375,1.611414,29.20445,1.061272417,1.078866,27.06959
1001.262,41.96078,22.35294,64.4,29.8254,48.23529,2158.65,183.2,1472.75,74.5098,1054.424,0.990579,68,26.87239,8.59375,1.419579,29.82582,0.649289446,0.9504001,31.38238
1002.411,41.56863,21.96078,64.4,29.8254,47.05882,2120.261,183.2,1496.5,74.5098,865.8753,0.9815205,68,18.01336,8.59375,1.440747,30.44719,0.540791993,0.9659381,31.52085
1003.409,21.17647,13.72549,64.4,29.8254,20.78431,885.903,183.2,1486.5,74.5098,439.4644,0.9890845,68,7.087224,8.59375,0.531846,31.06856,0.62261523,0.359863,86.33441
1004.46,11.76471,12.94118,64.4,29.8254,13.33333,885.903,183.2,1460,74.5098,429.3117,0.993263,68,6.791923,8.59375,0.443205,30.44719,-0.591217888,0.2975925,102.3117
1005.428,10.98039,12.94118,64.4,29.8254,12.54902,885.903,183.2,1437.25,74.5098,433.6628,0.993446,68,6.496622,8.59375,0.424683,29.82582,-0.641911157,0.2839562,105.0367
1006.59,10.58823,12.54902,64.4,29.8254,12.54902,885.903,183.2,1374.5,83.92157,433.6628,0.993568,68,6.496622,8.59375,0.388962,29.20445,-0.534741824,0.2600241,112.3144
1007.497,10.58823,12.54902,64.4,29.8254,12.54902,885.903,183.2,1351,83.92157,433.6628,0.99369,68,6.791923,8.59375,0.38367,28.58307,-0.685093716,0.2564549,111.4546
1008.756,10.58823,12.54902,64.4,29.8254,12.54902,885.903,183.2,1335.5,83.92157,429.3117,0.9936595,69.8,7.087224,8.59375,0.381024,27.9617,-0.493542494,0.2546549,109.8023
1009.559,10.98039,12.94118,64.4,29.8254,13.72549,885.903,183.2,1314.5,83.92157,443.8155,0.99369,69.8,7.973127,8.59375,0.402192,27.34033,-0.77381071,0.2688107,101.7085
1010.499,17.2549,17.2549,64.4,29.8254,26.27451,1089.661,183.2,1310.75,83.92157,543.8915,0.993202,69.8,16.24155,8.59375,0.480249,26.71896,-0.661031915,0.3209713,83.24408
1011.344,25.88235,15.68627,64.4,29.8254,30.98039,1252.076,183.2,1321.5,83.92157,671.5247,0.989054,69.8,23.91938,8.59375,0.845397,26.71896,0,0.5652933,47.26567
1012.535,40,24.70588,64.4,29.8254,48.62745,2105.496,183.2,1347.25,83.92157,1038.47,0.9846315,69.8,28.6442,8.59375,1.776789,26.71896,0,1.193072,22.3951
1013.544,41.56863,25.88235,64.4,29.8254,52.54902,2285.63,183.2,1394.75,83.92157,1132.745,0.984235,69.8,28.3489,8.59375,1.329615,27.9617,1.231655104,0.896815,31.1789
1014.987,46.27451,25.4902,64.4,29.8254,53.33333,2400.797,183.2,1450.25,83.92157,1237.172,0.985394,69.8,28.05359,8.59375,1.537326,28.58307,0.430609841,1.037332,27.55441
1015.836,74.90196,28.23529,64.4,29.8254,84.31373,2941.198,183.2,1498.75,83.92157,1464.881,0.993812,69.8,25.10059,8.59375,2.521638,29.82582,1.463780919,1.699509,17.54967
1017.524,45.88235,23.52941,64.4,29.8254,46.66667,2037.577,183.2,1554.25,67.45098,979.0047,0.991555,68,25.69119,8.59375,1.856169,31.06856,0.736220379,1.240406,25.04708
1018.489,38.43137,21.17647,64.4,29.8254,44.31372,1978.517,183.2,1586.75,67.45098,974.6536,0.9889625,68,25.98649,8.59375,1.543941,31.68993,0.643906736,1.034105,30.64479
1019.458,39.60784,21.56863,64.4,29.8254,45.88235,2058.248,183.2,1609.5,67.45098,999.31,0.98942,68,25.39589,8.59375,1.603476,32.93267,1.28249742,1.076796,30.58396
1020.431,38.03922,18.82353,64.4,29.8254,41.17647,1751.135,183.2,1626,67.45098,765.7993,0.9898775,68,18.89926,8.59375,1.536003,32.93267,0,1.031008,31.94221
1021.612,30.58824,18.43137,64.4,29.8254,38.43137,1801.336,183.2,1273.5,67.45098,919.5392,0.9929275,68,26.28179,8.59375,1.252881,33.55404,0.526138865,0.84058,39.91773
1022.803,38.03922,18.03922,64.4,29.8254,46.66667,1875.161,183.2,1158.5,67.45098,890.5317,0.9922565,68,22.44288,8.59375,1.070307,33.55404,0,0.7158821,46.87091
1023.765,30.58824,16.47059,64.4,29.8254,40,1535.565,183.2,1158.75,67.45098,751.2955,0.992104,68,20.96637,8.59375,0.764694,33.55404,0,0.5118166,65.55872
1024.748,30.58824,13.72549,64.4,29.8254,36.86274,1438.116,183.2,1164.5,67.45098,617.8608,0.9923785,68,13.87915,8.59375,0.956529,33.55404,0,0.640312,52.40265
1026.111,16.47059,13.72549,64.4,29.8254,20.78431,885.903,183.2,1155,67.45098,453.9681,0.9958555,68,10.33554,8.59375,0.374409,33.55404,0,0.2505645,133.9138
1027.348,16.07843,13.33333,64.4,29.8254,20.39216,885.903,183.2,1135.5,67.45098,429.3117,0.9956115,68,10.33554,8.59375,0.496125,33.55404,0,0.3308609,101.4144
1028.57,16.07843,13.33333,64.4,29.8254,20.39216,885.903,183.2,1125.25,78.43137,449.617,0.995581,68,10.92614,8.59375,0.473634,32.93267,-0.508486088,0.3159393,104.2373
1029.645,20,13.72549,64.4,29.8254,24.70588,891.809,183.2,1112,78.43137,453.9681,0.9954895,68,12.69794,8.59375,0.504063,32.3113,-0.578018605,0.3362474,96.09384
1030.931,19.60784,14.5098,64.4,29.8254,29.41176,1154.627,183.2,1108,78.43137,562.7464,0.9955505,69.8,17.12746,8.59375,0.461727,32.3113,0,0.3080344,104.8951
1031.757,27.05882,15.29412,64.4,29.8254,35.29412,1370.197,183.2,1118,78.43137,691.83,0.994239,69.8,19.48987,8.59375,0.78057,31.68993,-0.752263923,0.520714,60.85861
1032.726,28.62745,16.86275,64.4,29.8254,38.03922,1444.022,183.2,1110,78.43137,706.3338,0.9927445,69.8,19.48987,8.59375,0.775278,31.68993,0,0.517866,61.19331
1033.711,28.23529,15.68627,64.4,29.8254,37.2549,1405.633,183.2,1109,78.43137,671.5247,0.993141,69.8,19.48987,8.59375,0.78057,31.68993,0,0.5221858,60.68708
1035.039,26.66667,14.11765,64.4,29.8254,31.37255,1113.285,183.2,1096.5,78.43137,459.7696,0.993751,69.8,7.973127,5.46875,0.562275,31.68993,0,0.3760006,84.28159
1035.907,12.54902,10.98039,64.4,29.8254,11.76471,885.903,183.2,1100,78.43137,464.1208,1.000003,69.8,6.496622,5.46875,0.273861,31.68993,0,0.183022,173.1482
1036.818,10.98039,11.76471,64.4,29.8254,12.94118,885.903,183.2,1440.25,78.43137,468.4719,1.000003,69.8,5.315418,5.46875,0.154791,31.06856,-0.682074643,0.1028004,302.2221
1037.785,10.58823,12.94118,64.4,29.8254,12.54902,885.903,183.2,1434.75,78.43137,433.6628,0.9052705,69.8,7.087224,5.46875,0.269892,29.82582,-1.285149948,0.1792417,166.3999
1038.815,12.15686,13.33333,64.4,29.8254,14.11765,885.903,185,1417.25,74.5098,429.3117,0.905301,69.8,7.677826,8.59375,0.460404,29.20445,-0.603271845,0.3377625,86.46445
1039.949,12.94118,13.72549,64.4,29.8254,16.47059,885.903,185,1385.75,74.5098,429.3117,0.90524,69.8,8.85903,8.59375,0.473634,28.58307,-0.547954145,0.3474566,82.26373
1040.872,17.2549,15.29412,64.4,29.8254,21.96078,885.903,185,1381.25,74.5098,509.0825,0.9052095,69.8,14.46975,8.59375,0.553014,28.58307,0,0.4057169,70.45079
1041.766,26.66667,16.86275,64.4,29.8254,32.15686,1393.821,185,1407.75,74.5098,691.83,0.902678,69.8,20.67107,8.59375,0.998865,27.9617,-0.695044743,0.7328386,38.15533
1043.2,29.41176,17.2549,64.4,29.8254,36.07843,1553.283,185,1421.25,74.5098,781.7534,0.902007,69.8,23.03348,8.59375,1.001511,28.58307,0.433312413,0.7368406,38.7914
1044.186,31.37255,17.64706,64.4,29.8254,36.86274,1627.109,185,1432,74.5098,791.9061,0.8967305,69.8,22.44288,8.59375,1.091475,29.20445,0.63020284,0.8036271,36.34079
1045.231,32.54902,15.68627,64.4,29.8254,36.07843,1382.009,185,1435.25,74.5098,527.9374,0.992287,69.8,10.63084,5.46875,1.136457,29.20445,0,0.8416698,34.69822
1046.162,12.94118,11.76471,64.4,29.8254,13.72549,885.903,185,1388,74.5098,459.7696,1.000003,69.8,5.315418,5.46875,0.108486,29.20445,0,0.07260843,402.2184
1047.641,10.19608,11.37255,64.4,29.8254,12.15686,885.903,185,1315,74.5098,478.6245,1.000003,69.8,5.315418,5.46875,0.248724,28.58307,-0.420135227,0.1651836,173.0382
1048.4,10.19608,11.37255,64.4,29.8254,12.54902,885.903,185,1273.25,74.5098,459.7696,1.000003,69.8,6.791923,5.46875,0.254016,27.34033,-1.637338603,0.1686981,162.0666
1049.554,10.58823,12.54902,64.4,29.8254,12.94118,885.903,185,1272.25,74.5098,433.6628,0.90524,69.8,7.087224,8.59375,0.359856,26.71896,-0.538448873,0.238989,111.8
1050.447,10.58823,12.15686,64.4,29.8254,12.94118,885.903,185,1256.5,74.5098,443.8155,0.9052705,69.8,6.791923,8.59375,0.355887,26.09759,-0.695823068,0.2610953,99.95427
1052.109,10.58823,12.15686,64.4,29.8254,12.94118,885.903,185,1193.25,74.5098,433.6628,0.90524,69.8,6.201321,5.46875,0.336042,25.47622,-0.373868833,0.2465278,103.3402
1052.977,10.98039,11.37255,64.4,29.8254,13.33333,885.903,185,1172.25,74.5098,459.7696,1.000003,69.8,5.610719,5.46875,0.235494,24.85485,-0.715864055,0.1727694,143.8614
1054.269,10.58823,12.15686,64.4,29.8254,13.72549,885.903,185,1147,74.5098,433.6628,0.9052095,69.8,7.382525,8.59375,0.231525,24.23348,-0.480936533,0.1537613,157.6045
1055.175,12.94118,14.11765,64.4,29.8254,17.64706,885.903,185,1115,74.5098,424.9606,0.90524,69.8,10.63084,8.59375,0.474957,22.99073,-1.371688742,0.3484623,65.97767
1056.549,25.88235,18.43137,64.4,29.8254,44.31372,1884.02,185,1161.25,74.5098,1097.936,0.9044775,69.8,28.9395,8.59375,1.158948,22.99073,0,0.8502583,27.03971
1057.444,64.70588,29.80392,64.4,29.8254,81.56863,2462.81,185,1231.5,74.5098,1251.676,0.903105,69.8,27.16769,8.59375,2.261007,23.6121,0.694268156,1.660179,14.22263
1058.459,43.92157,18.03922,64.4,29.8254,43.92157,1683.216,185,1232.5,74.5098,775.9519,0.993568,69.8,16.53686,8.59375,1.149687,24.85485,1.224384236,0.845458,29.39809
1059.463,20.39216,10.58823,64.4,29.8254,21.56863,885.903,185,1217.5,74.5098,453.9681,0.9957335,69.8,7.677826,8.59375,0.447174,25.47622,0.618894422,0.2989025,85.23252
1060.793,11.37255,10.98039,64.4,29.8254,13.33333,885.903,183.2,1155,83.92157,464.1208,1.000003,69.8,5.610719,5.46875,0.240786,24.85485,-0.467195489,0.1605975,154.7648
1061.705,10.19608,10.98039,64.4,29.8254,13.72549,885.903,183.2,1010.75,83.92157,474.2734,1.000003,69.8,5.90602,5.46875,0.227556,22.99073,-2.043991228,0.1511254,152.1302
1062.904,10.98039,10.98039,64.4,29.8254,14.11765,885.903,183.2,1095.5,83.92157,484.4261,1.000003,69.8,6.201321,5.46875,0.207711,19.26251,-3.109441201,0.1379459,139.6382
1063.792,10.98039,10.58823,64.4,29.8254,16.86275,885.903,183.2,783,83.92157,459.7696,1.000003,69.8,8.268428,5.46875,0.206388,14.29154,-5.597939189,0.1370672,104.2666
1064.852,12.54902,12.15686,64.4,29.8254,21.56863,885.903,183.2,726.75,83.92157,449.617,0.9053315,71.6,10.04023,5.46875,0.210357,11.80605,-2.344801887,0.1397031,84.50815
1065.726,16.07843,11.76471,64.4,29.8254,26.66667,885.903,183.2,654.5,83.92157,429.3117,0.9055145,71.6,10.63084,5.46875,0.309582,11.18468,-0.710949657,0.2271008,49.24985
1066.903,16.47059,11.76471,64.4,29.8254,27.84314,885.903,183.2,662.5,83.92157,443.8155,0.905484,71.6,10.92614,5.46875,0.273861,10.56331,-0.527926933,0.2008563,52.59138
1067.985,19.60784,12.54902,64.4,29.8254,33.33333,912.4801,183.2,661.25,83.92157,449.617,0.9055755,71.6,11.22144,5.46875,0.411453,8.077826,-2.297120148,0.3017798,26.76729
1069.3,18.82353,12.94118,64.4,29.8254,35.68628,1042.412,183.2,612.25,83.92157,509.0825,0.9055755,71.6,14.46975,5.46875,0.325458,6.213712,-1.417577186,0.2386827,26.03336
1070.15,24.31373,12.15686,64.4,29.8254,41.56863,1160.533,183.2,575.5,83.92157,572.899,0.9053925,71.6,14.46975,5.46875,0.406161,3.728227,-2.9241,0.2978683,12.51636
1071.245,24.31373,12.15686,64.4,29.8254,42.35294,1187.11,183.2,566.75,81.17647,578.7006,0.905179,71.6,14.46975,5.46875,0.336042,1.242742,-2.269849315,0.2464946,5.041663
1072.171,24.31373,12.54902,64.4,29.8254,41.96078,1172.345,183.2,572,81.17647,572.899,0.905179,71.6,14.46975,5.46875,0.334719,0,-1.342053996,0.245582,0
1073.468,24.70588,12.15686,64.4,29.8254,41.96078,1151.674,183.2,541.75,81.17647,552.5938,0.905179,71.6,14.46975,5.46875,0.374409,0,0,0.2747024,0
1074.625,24.31373,11.37255,64.4,29.8254,40.78431,1136.909,183.2,553.75,81.17647,548.2427,0.905179,71.6,14.46975,5.46875,0.334719,0,0,0.245582,0
1075.696,24.70588,12.15686,64.4,29.8254,42.7451,1172.345,183.2,550.5,81.17647,568.5479,0.905179,71.6,14.46975,5.46875,0.314874,0,0,0.2310218,0
1076.593,23.52941,12.94118,64.4,29.8254,41.17647,1154.627,183.2,562.25,81.17647,578.7006,0.905179,71.6,14.17445,5.46875,0.351918,0,0,0.2582009,0
1077.683,24.31373,11.76471,64.4,29.8254,40.39216,1116.238,183.2,554.75,81.17647,538.09,0.9952455,71.6,14.76505,5.46875,0.314874,0,0,0.2310218,0
1078.583,23.52941,10.98039,64.4,29.8254,38.03922,995.1644,183.2,561.75,81.17647,493.1283,0.9952455,71.6,12.69794,5.46875,0.275184,0,0,0.18363,0
1079.625,20,11.37255,64.4,29.8254,34.5098,944.9632,183.2,546.5,81.17647,453.9681,0.9952455,71.6,13.28854,5.46875,0.275184,0,0,0.18363,0
1080.454,20,11.37255,64.4,29.8254,34.11765,944.9632,183.2,557,81.17647,453.9681,0.9952455,71.6,12.99324,5.46875,0.250047,0,0,0.1668561,0
1081.774,19.60784,11.37255,64.4,29.8254,33.72549,924.2921,185,556.75,70.98039,443.8155,0.9952455,71.6,12.69794,5.46875,0.267246,0,0,0.178333,0
1082.874,19.21569,11.37255,64.4,29.8254,32.94118,915.4331,185,559,70.98039,439.4644,0.9952455,71.6,12.40264,5.46875,0.263277,0,0,0.1756845,0
1083.912,19.60784,11.76471,64.4,29.8254,33.72549,1042.412,185,540.25,70.98039,498.9298,0.9952455,71.6,15.65095,5.46875,0.236817,0,0,0.1580277,0
1085.044,23.92157,11.76471,64.4,29.8254,41.17647,1119.191,185,552.5,70.98039,572.899,0.9952455,71.6,14.46975,5.46875,0.271215,0,0,0.1809815,0
1086.171,23.52941,11.76471,64.4,29.8254,40.39216,1095.567,185,559.5,70.98039,558.3953,0.9952455,71.6,14.76505,5.46875,0.292383,0,0,0.1951069,0
1087.118,23.13725,10.98039,64.4,29.8254,39.60784,1080.802,185,552.25,70.98039,523.5862,0.9952455,71.6,14.17445,5.46875,0.281799,0,0,0.1880442,0
1088.169,22.7451,12.15686,64.4,29.8254,39.60784,1092.614,185,562.75,70.98039,523.5862,0.9952455,71.6,14.46975,5.46875,0.289737,0,0,0.1933412,0
1089.232,23.13725,11.76471,64.4,29.8254,40,1104.426,185,562.75,70.98039,533.7389,0.9952455,71.6,14.17445,5.46875,0.322812,0,0,0.2154121,0
1090.307,23.13725,11.76471,64.4,29.8254,39.60784,1092.614,185,564.5,70.98039,523.5862,0.9952455,71.6,14.46975,5.46875,0.271215,0,0,0.1809815,0
1091.429,22.7451,11.76471,64.4,29.8254,39.60784,1077.849,185,551.5,70.98039,552.5938,0.9952455,71.6,14.17445,5.46875,0.312228,0,0,0.2083494,0
1092.571,22.7451,11.76471,64.4,29.8254,39.60784,1077.849,185,549.25,74.5098,519.2351,0.9952455,71.6,14.17445,5.46875,0.268569,0,0,0.1792158,0
1093.497,22.7451,11.76471,64.4,29.8254,39.21569,1086.708,185,547.25,74.5098,523.5862,0.9952455,71.6,14.46975,5.46875,0.268569,0,0,0.1792158,0
1094.672,23.13725,11.37255,64.4,29.8254,39.21569,1077.849,185,543.5,74.5098,523.5862,0.9952455,71.6,14.76505,5.46875,0.293706,0,0,0.1959897,0
1095.566,23.13725,11.76471,64.4,29.8254,39.60784,1086.708,185,566.75,74.5098,527.9374,0.9952455,71.6,14.46975,5.46875,0.284445,0,0,0.1898099,0
1096.673,22.7451,11.76471,64.4,29.8254,39.21569,1080.802,185,559.25,74.5098,523.5862,0.9952455,71.6,14.46975,5.46875,0.284445,0,0,0.1898099,0
1097.568,22.7451,11.76471,64.4,29.8254,39.60784,1086.708,185,564.75,74.5098,527.9374,0.9952455,71.6,14.17445,5.46875,0.306936,0,0,0.2048181,0
1098.71,23.13725,11.76471,64.4,29.8254,39.60784,1089.661,185,566.75,74.5098,523.5862,0.9952455,73.4,14.17445,5.46875,0.276507,0,0,0.1845128,0
1099.631,23.13725,11.76471,64.4,29.8254,39.60784,1092.614,185,560.75,74.5098,552.5938,0.9952455,73.4,14.76505,5.46875,0.314874,0,0,0.2101151,0
1100.625,23.52941,11.76471,64.4,29.8254,40.78431,1122.144,185,562.5,74.5098,568.5479,0.9952455,73.4,14.17445,5.46875,0.297675,0,0,0.1986382,0
1101.555,23.13725,11.76471,64.4,29.8254,40.39216,1110.332,185,561,74.5098,533.7389,0.9952455,73.4,14.76505,5.46875,0.223587,0,0,0.1491994,0
1102.775,23.52941,11.76471,64.4,29.8254,40.39216,1110.332,185,559.25,74.5098,533.7389,0.9952455,73.4,14.46975,5.46875,0.275184,0,0,0.18363,0
1103.756,23.13725,11.76471,64.4,29.8254,40,1098.52,185,559.5,74.5098,527.9374,0.9952455,73.4,14.76505,5.46875,0.287091,0,0,0.1915755,0
1104.764,23.52941,11.76471,64.4,29.8254,40.39216,1107.379,185,558.25,74.5098,533.7389,0.9952455,73.4,14.17445,5.46875,0.297675,0,0,0.1986382,0
1105.703,22.7451,11.76471,64.4,29.8254,40,1086.708,185,556.75,74.5098,523.5862,0.9952455,73.4,14.17445,5.46875,0.268569,0,0,0.1792158,0
1106.904,22.7451,11.76471,64.4,29.8254,39.60784,1092.614,185,558,74.5098,548.2427,0.9952455,73.4,14.46975,5.46875,0.272538,0,0,0.1818643,0
1107.82,23.13725,11.76471,64.4,29.8254,39.60784,1095.567,185,557.25,74.5098,523.5862,0.9952455,73.4,14.17445,5.46875,0.292383,0,0,0.1951069,0
1108.755,22.7451,11.76471,64.4,29.8254,39.60784,1092.614,185,554.25,74.5098,552.5938,0.9952455,73.4,14.46975,5.46875,0.269892,0,0,0.1800987,0
1109.588,23.52941,11.76471,64.4,29.8254,40.78431,1122.144,185,563.25,74.5098,543.8915,0.9952455,73.4,14.46975,5.46875,0.320166,0,0,0.2136464,0
1110.891,23.52941,11.76471,64.4,29.8254,40.78431,1119.191,185,558.75,74.5098,538.09,0.9952455,73.4,14.17445,5.46875,0.306936,0,0,0.2048181,0
